timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-03T20:55:06.054748+00:00,0,0,static,static,request,0,0.0,66,66,66,66,0,0,0,0,0,0,110.920,OPTIMAL,66.000000,,
2026-09-03T20:55:06.144610+00:00,0,0,dynamic,sketch,p50,0,0.0,66,66,66,66,0,0,0,0,0,0,89.316,OPTIMAL,66.000000,,
2026-09-03T20:55:06.248496+00:00,0,0,reassign,static,request,10,1.0,66,66,66,66,0,0,0,0,0,0,103.359,OPTIMAL,66.000000,,
2026-09-03T20:55:06.368699+00:00,0,0,dynamic+reassign,sketch,p50,10,1.0,66,66,66,66,0,0,0,0,0,0,119.465,OPTIMAL,66.000000,,
2026-09-03T20:55:06.483458+00:00,0,0,es,es,p50,10,1.0,66,66,66,66,0,0,0,0,0,0,114.002,OPTIMAL,66.000000,,
2026-09-03T20:55:06.597738+00:00,0,0,p90,sketch,p90,10,1.0,66,66,66,66,0,0,0,0,0,0,113.629,OPTIMAL,66.000000,,
2026-09-03T20:55:06.713617+00:00,0,0,avg,sketch,avg,10,1.0,66,66,66,66,0,0,0,0,0,0,115.253,OPTIMAL,66.000000,,
2026-09-03T20:55:06.827989+00:00,0,0,p50-1.2xalloc,sketch,p50bump,10,1.0,66,66,66,66,0,0,0,0,0,0,113.750,OPTIMAL,66.000000,,
2026-09-03T20:55:06.941886+00:00,0,0,window-avg,sketch,window,10,1.0,66,66,66,66,0,0,0,0,0,0,113.283,OPTIMAL,66.000000,,
2026-09-03T20:55:11.535827+00:00,0,1,static,static,request,0,0.0,61,61,41,101,6,6,0,0,2,1,267.508,OPTIMAL,41.000000,44.9852,92.6423
2026-09-03T20:55:41.692780+00:00,0,1,dynamic,sketch,p50,0,0.0,61,61,48,108,6,6,0,0,2,1,30098.298,FEASIBLE,48.000000,0.6453,1.2997
2026-09-03T20:55:46.000895+00:00,0,1,reassign,static,request,10,1.0,61,61,75,101,6,6,0,0,2,1,4299.137,OPTIMAL,3441.000000,44.9852,92.6423
2026-09-03T20:56:00.934673+00:00,0,1,dynamic+reassign,sketch,p50,10,1.0,61,61,88,108,6,6,0,1,2,1,14868.187,OPTIMAL,4047.000000,0.6453,1.2997
2026-09-03T20:56:31.846492+00:00,0,1,es,es,p50,10,1.0,61,61,87,107,6,6,0,1,2,1,30209.219,FEASIBLE,4046.000000,0.5983,1.2414
2026-09-03T20:56:46.433499+00:00,0,1,p90,sketch,p90,10,1.0,61,61,85,105,6,6,0,3,2,1,14521.977,OPTIMAL,4042.000000,12.8895,14.3014
2026-09-03T20:57:14.029901+00:00,0,1,avg,sketch,avg,10,1.0,61,61,88,108,6,6,0,1,2,1,27536.342,OPTIMAL,4047.000000,0.0000,0.0000
2026-09-03T20:57:30.714127+00:00,0,1,p50-1.2xalloc,sketch,p50bump,10,1.0,61,61,88,108,6,6,0,2,2,1,16621.786,OPTIMAL,4046.000000,5.3249,26.1810
2026-09-03T20:57:58.287915+00:00,0,1,window-avg,sketch,window,10,1.0,61,61,88,108,6,6,0,1,2,1,27512.935,OPTIMAL,4047.000000,0.0000,0.0000
2026-09-03T20:58:07.539451+00:00,0,2,static,static,request,0,0.0,55,75,49,111,39,45,0,0,6,3,5019.851,OPTIMAL,49.000000,47.8742,89.8573
2026-09-03T20:58:10.711584+00:00,0,2,dynamic,sketch,p50,0,0.0,55,68,49,118,39,45,0,0,8,3,3100.891,OPTIMAL,49.000000,0.5879,1.0969
2026-09-03T20:58:40.826156+00:00,0,2,reassign,static,request,10,1.0,55,75,88,110,39,45,0,0,6,3,30101.966,FEASIBLE,4048.000000,48.4964,89.8573
2026-09-03T20:59:11.055356+00:00,0,2,dynamic+reassign,sketch,p50,10,1.0,55,68,88,117,39,45,0,2,14,5,30152.321,FEASIBLE,4046.000000,0.6064,1.1164
2026-09-03T20:59:41.969617+00:00,0,2,es,es,p50,10,1.0,55,69,88,116,39,45,0,2,11,4,30248.055,FEASIBLE,4046.000000,0.5476,1.0558
2026-09-03T21:00:12.144246+00:00,0,2,p90,sketch,p90,10,1.0,55,71,88,113,40,46,0,5,8,4,30102.124,FEASIBLE,4043.000000,13.0555,14.0601
2026-09-03T21:00:42.335521+00:00,0,2,avg,sketch,avg,10,1.0,55,68,88,116,40,46,0,2,18,6,30117.297,FEASIBLE,4046.000000,0.0000,0.0000
2026-09-03T21:00:58.432959+00:00,0,2,p50-1.2xalloc,sketch,p50bump,10,1.0,55,68,88,116,40,46,0,3,12,4,16021.442,OPTIMAL,4045.000000,4.7008,22.4558
2026-09-03T21:01:09.214552+00:00,0,2,window-avg,sketch,window,10,1.0,55,68,89,117,40,46,0,2,18,6,10705.536,OPTIMAL,4047.000000,3.5708,9.9521
2026-09-03T21:01:43.014105+00:00,0,3,static,static,request,0,0.0,64,90,54,112,53,98,0,0,1,1,30090.106,FEASIBLE,54.000000,35.0515,69.8516
2026-09-03T21:01:45.321208+00:00,0,3,dynamic,sketch,p50,0,0.0,64,83,60,122,56,101,0,0,17,3,2237.125,OPTIMAL,60.000000,0.7374,1.3221
2026-09-03T21:02:15.452817+00:00,0,3,reassign,static,request,10,1.0,64,91,94,112,52,97,0,0,0,0,30118.234,FEASIBLE,4054.000000,33.9266,69.8516
2026-09-03T21:02:43.018262+00:00,0,3,dynamic+reassign,sketch,p50,10,1.0,64,84,100,120,57,102,0,2,30,6,27494.623,OPTIMAL,4058.000000,0.7476,1.4536
2026-09-03T21:03:13.894388+00:00,0,3,es,es,p50,10,1.0,64,85,98,120,54,99,0,1,29,6,30115.921,FEASIBLE,4057.000000,0.6840,1.3108
2026-09-03T21:03:20.437112+00:00,0,3,p90,sketch,p90,10,1.0,64,87,95,116,52,98,0,2,2,2,6474.951,OPTIMAL,4053.000000,13.1268,14.5333
2026-09-03T21:03:50.606408+00:00,0,3,avg,sketch,avg,10,1.0,64,84,98,119,55,101,0,0,14,4,30105.696,FEASIBLE,4058.000000,0.0000,0.0000
2026-09-03T21:04:20.792867+00:00,0,3,p50-1.2xalloc,sketch,p50bump,10,1.0,64,84,98,120,54,100,0,4,20,5,30115.013,FEASIBLE,4054.000000,3.5098,8.8878
2026-09-03T21:04:31.449275+00:00,0,3,window-avg,sketch,window,10,1.0,64,83,98,121,54,100,0,1,28,7,10588.845,OPTIMAL,4057.000000,4.2826,13.9694
2026-09-03T21:04:42.274360+00:00,0,4,static,static,request,0,0.0,56,92,46,108,50,148,0,0,13,7,7157.499,OPTIMAL,46.000000,41.8444,84.1433
2026-09-03T21:05:12.436650+00:00,0,4,dynamic,sketch,p50,0,0.0,56,79,47,117,52,153,0,0,24,10,30091.826,FEASIBLE,47.000000,0.6932,1.2233
2026-09-03T21:05:42.578562+00:00,0,4,reassign,static,request,10,1.0,56,93,86,107,51,148,0,0,13,7,30129.507,FEASIBLE,4046.000000,43.0992,92.3124
2026-09-03T21:06:12.768925+00:00,0,4,dynamic+reassign,sketch,p50,10,1.0,56,80,84,116,48,150,0,5,29,12,30111.679,FEASIBLE,4039.000000,0.6760,1.2221
2026-09-03T21:06:43.989632+00:00,0,4,es,es,p50,10,1.0,56,83,86,112,54,153,0,4,23,10,30132.505,FEASIBLE,4042.000000,0.6280,1.1917
2026-09-03T21:06:49.000585+00:00,0,4,p90,sketch,p90,10,1.0,56,88,85,107,54,152,0,5,22,9,4941.099,OPTIMAL,4040.000000,12.8459,14.2406
2026-09-03T21:07:06.632810+00:00,0,4,avg,sketch,avg,10,1.0,56,82,88,114,53,154,0,4,22,10,17563.962,OPTIMAL,4044.000000,0.0000,0.0000
2026-09-03T21:07:36.819685+00:00,0,4,p50-1.2xalloc,sketch,p50bump,10,1.0,56,82,85,110,55,155,0,7,37,12,30113.737,FEASIBLE,4038.000000,7.0019,23.6560
2026-09-03T21:08:07.028726+00:00,0,4,window-avg,sketch,window,10,1.0,56,81,86,113,54,154,0,4,33,13,30134.998,FEASIBLE,4042.000000,3.4459,13.9388
2026-09-03T21:08:12.495993+00:00,0,5,static,static,request,0,0.0,69,115,39,101,46,194,0,0,3,3,1064.554,OPTIMAL,39.000000,40.5069,85.9804
2026-09-03T21:08:42.658002+00:00,0,5,dynamic,sketch,p50,0,0.0,69,101,46,115,48,201,0,0,8,4,30080.290,FEASIBLE,46.000000,0.7009,1.1581
2026-09-03T21:09:01.318265+00:00,0,5,reassign,static,request,10,1.0,69,116,80,102,45,193,0,0,4,4,18647.994,OPTIMAL,4040.000000,40.3303,85.9804
2026-09-03T21:09:19.866124+00:00,0,5,dynamic+reassign,sketch,p50,10,1.0,69,105,87,112,51,201,0,2,9,5,18480.795,OPTIMAL,4045.000000,0.6604,1.0762
2026-09-03T21:09:30.244533+00:00,0,5,es,es,p50,10,1.0,69,106,84,110,46,199,0,1,3,3,9320.360,OPTIMAL,4043.000000,0.6665,1.0538
2026-09-03T21:09:43.070867+00:00,0,5,p90,sketch,p90,10,1.0,69,112,81,102,46,198,0,3,3,3,12762.025,OPTIMAL,4038.000000,13.0179,14.4820
2026-09-03T21:10:13.245894+00:00,0,5,avg,sketch,avg,10,1.0,69,103,85,112,47,201,0,1,10,5,30105.030,FEASIBLE,4044.000000,0.0000,0.0000
2026-09-03T21:10:22.970447+00:00,0,5,p50-1.2xalloc,sketch,p50bump,10,1.0,69,106,83,108,45,200,0,3,10,4,9654.806,OPTIMAL,4040.000000,6.5726,25.7442
2026-09-03T21:10:48.639397+00:00,0,5,window-avg,sketch,window,10,1.0,69,104,85,110,48,202,0,2,7,5,25604.349,OPTIMAL,4043.000000,5.3667,13.9612
2026-09-03T21:11:01.798121+00:00,0,6,static,static,request,0,0.0,67,143,44,98,47,241,0,0,10,5,9113.933,OPTIMAL,44.000000,46.4601,94.3758
2026-09-03T21:11:06.111057+00:00,0,6,dynamic,sketch,p50,0,0.0,67,122,49,110,54,255,0,0,22,5,4249.728,OPTIMAL,49.000000,0.6010,1.1305
2026-09-03T21:11:36.237489+00:00,0,6,reassign,static,request,10,1.0,67,143,82,98,46,239,0,0,14,5,30115.377,FEASIBLE,4042.000000,46.7684,94.3758
2026-09-03T21:12:03.888123+00:00,0,6,dynamic+reassign,sketch,p50,10,1.0,67,125,88,111,49,250,0,2,33,9,27581.766,OPTIMAL,4046.000000,0.5888,1.1305
2026-09-03T21:12:35.111824+00:00,0,6,es,es,p50,10,1.0,67,129,86,108,48,247,0,2,17,7,30126.007,FEASIBLE,4044.000000,0.5900,1.0983
2026-09-03T21:12:56.698282+00:00,0,6,p90,sketch,p90,10,1.0,67,138,86,102,46,244,0,2,23,9,21523.912,OPTIMAL,4044.000000,12.8254,14.5995
2026-09-03T21:13:26.953306+00:00,0,6,avg,sketch,avg,10,1.0,67,125,90,109,53,254,0,1,18,7,30190.637,FEASIBLE,4049.000000,0.0000,0.0000
2026-09-03T21:13:57.259035+00:00,0,6,p50-1.2xalloc,sketch,p50bump,10,1.0,67,130,90,107,51,251,0,4,13,5,30241.832,FEASIBLE,4046.000000,4.1496,19.9370
2026-09-03T21:14:27.477916+00:00,0,6,window-avg,sketch,window,10,1.0,67,126,90,108,52,254,0,1,24,7,30157.187,FEASIBLE,4049.000000,4.8032,17.8070
2026-09-03T21:14:33.680620+00:00,0,7,static,static,request,0,0.0,69,168,39,95,42,283,0,0,3,3,1686.971,OPTIMAL,39.000000,44.4716,92.1857
2026-09-03T21:14:36.031347+00:00,0,7,dynamic,sketch,p50,0,0.0,69,142,51,113,48,303,0,0,14,5,2282.962,OPTIMAL,51.000000,0.6495,1.2024
2026-09-03T21:15:06.181857+00:00,0,7,reassign,static,request,10,1.0,69,170,82,96,44,283,0,0,10,4,30138.461,FEASIBLE,4042.000000,42.7604,89.0224
2026-09-03T21:15:16.096690+00:00,0,7,dynamic+reassign,sketch,p50,10,1.0,69,146,89,109,51,301,0,2,15,6,9844.475,OPTIMAL,4047.000000,0.6534,1.2793
2026-09-03T21:15:22.870577+00:00,0,7,es,es,p50,10,1.0,69,152,89,107,50,297,0,3,21,7,5829.065,OPTIMAL,4046.000000,0.5763,1.1228
2026-09-03T21:15:27.206022+00:00,0,7,p90,sketch,p90,10,1.0,69,161,82,99,45,289,0,2,11,5,4273.492,OPTIMAL,4040.000000,12.8288,14.4395
2026-09-03T21:15:33.677740+00:00,0,7,avg,sketch,avg,10,1.0,69,144,89,113,45,299,0,3,9,4,6409.033,OPTIMAL,4046.000000,0.0000,0.0000
2026-09-03T21:15:49.941719+00:00,0,7,p50-1.2xalloc,sketch,p50bump,10,1.0,69,149,88,111,44,295,0,4,21,8,16198.485,OPTIMAL,4044.000000,3.5773,9.4939
2026-09-03T21:16:03.870540+00:00,0,7,window-avg,sketch,window,10,1.0,69,145,87,113,42,296,0,4,23,8,13857.947,OPTIMAL,4043.000000,4.9822,14.5363
2026-09-03T21:16:10.263686+00:00,0,8,static,static,request,0,0.0,52,181,42,93,44,327,0,0,9,6,2030.914,OPTIMAL,42.000000,42.6188,77.5085
2026-09-03T21:16:16.600185+00:00,0,8,dynamic,sketch,p50,0,0.0,52,143,47,109,51,354,0,0,30,11,6270.688,OPTIMAL,47.000000,0.5990,1.1007
2026-09-03T21:16:21.102227+00:00,0,8,reassign,static,request,10,1.0,52,180,84,94,46,329,0,0,6,5,4491.547,OPTIMAL,4044.000000,42.7268,77.5085
2026-09-03T21:16:36.079398+00:00,0,8,dynamic+reassign,sketch,p50,10,1.0,52,149,86,107,48,349,0,4,35,13,14908.208,OPTIMAL,4042.000000,0.6068,1.1644
2026-09-03T21:17:03.366062+00:00,0,8,es,es,p50,10,1.0,52,155,87,104,50,347,0,3,27,11,26290.961,OPTIMAL,4044.000000,0.5659,1.1331
2026-09-03T21:17:24.375597+00:00,0,8,p90,sketch,p90,10,1.0,52,171,84,96,47,336,0,3,11,6,20951.382,OPTIMAL,4041.000000,13.0400,14.1926
2026-09-03T21:17:54.557825+00:00,0,8,avg,sketch,avg,10,1.0,52,147,85,104,54,353,0,4,17,8,30117.281,FEASIBLE,4041.000000,0.0000,0.0000
2026-09-03T21:18:24.733825+00:00,0,8,p50-1.2xalloc,sketch,p50bump,10,1.0,52,153,85,106,50,345,0,6,27,13,30110.828,FEASIBLE,4039.000000,5.5102,26.6453
2026-09-03T21:18:54.995611+00:00,0,8,window-avg,sketch,window,10,1.0,52,150,86,104,55,351,0,3,29,11,30199.751,FEASIBLE,4043.000000,5.3559,10.0272
2026-09-03T21:19:01.525538+00:00,0,9,static,static,request,0,0.0,46,185,42,93,42,369,0,0,0,0,1993.653,OPTIMAL,42.000000,41.8714,79.3219
2026-09-03T21:19:31.692497+00:00,0,9,dynamic,sketch,p50,0,0.0,46,142,49,105,53,407,0,0,28,8,30080.429,FEASIBLE,49.000000,0.5792,1.2016
2026-09-03T21:19:43.477455+00:00,0,9,reassign,static,request,10,1.0,46,182,81,96,39,368,0,0,3,1,11773.553,OPTIMAL,4041.000000,41.0233,79.3219
2026-09-03T21:19:57.994338+00:00,0,9,dynamic+reassign,sketch,p50,10,1.0,46,149,85,104,48,397,0,3,31,10,14449.872,OPTIMAL,4042.000000,0.6397,1.2849
2026-09-03T21:20:29.349274+00:00,0,9,es,es,p50,10,1.0,46,154,84,106,42,389,0,3,10,5,30198.494,FEASIBLE,4041.000000,0.5514,1.0588
2026-09-03T21:20:59.523632+00:00,0,9,p90,sketch,p90,10,1.0,46,173,82,98,40,376,0,6,12,4,30112.455,FEASIBLE,4036.000000,12.9824,14.1710
2026-09-03T21:21:29.692739+00:00,0,9,avg,sketch,avg,10,1.0,46,148,86,102,48,401,0,3,18,6,30106.978,FEASIBLE,4043.000000,0.0000,0.0000
2026-09-03T21:21:59.860188+00:00,0,9,p50-1.2xalloc,sketch,p50bump,10,1.0,46,154,87,102,51,396,0,3,17,6,30104.553,FEASIBLE,4044.000000,4.7784,16.5258
2026-09-03T21:22:06.981748+00:00,0,9,window-avg,sketch,window,10,1.0,46,150,87,104,47,398,0,2,26,7,7057.912,OPTIMAL,4045.000000,3.9181,10.9650
2026-09-03T21:22:14.123750+00:00,0,10,static,static,request,0,0.0,57,200,44,91,46,415,0,0,13,6,2298.173,OPTIMAL,44.000000,38.4861,73.1139
2026-09-03T21:22:44.280883+00:00,0,10,dynamic,sketch,p50,0,0.0,57,150,46,106,45,452,0,0,19,8,30089.300,FEASIBLE,46.000000,0.6192,1.0022
2026-09-03T21:22:47.930885+00:00,0,10,reassign,static,request,10,1.0,57,198,83,93,46,414,0,0,11,5,3637.736,OPTIMAL,4043.000000,40.2564,79.0199
2026-09-03T21:23:08.705618+00:00,0,10,dynamic+reassign,sketch,p50,10,1.0,57,161,87,104,47,444,0,1,23,7,20708.473,OPTIMAL,4046.000000,0.6224,1.0022
2026-09-03T21:23:17.908519+00:00,0,10,es,es,p50,10,1.0,57,167,87,99,54,443,0,1,25,7,8716.867,OPTIMAL,4046.000000,0.5757,0.9756
2026-09-03T21:23:24.507001+00:00,0,10,p90,sketch,p90,10,1.0,57,188,83,92,49,425,0,3,9,3,6543.625,OPTIMAL,4040.000000,12.9770,14.0198
2026-09-03T21:23:45.839454+00:00,0,10,avg,sketch,avg,10,1.0,57,159,86,104,44,445,0,1,17,5,21270.651,OPTIMAL,4045.000000,0.0000,0.0000
2026-09-03T21:23:58.734208+00:00,0,10,p50-1.2xalloc,sketch,p50bump,10,1.0,57,164,86,104,44,440,0,1,7,3,12828.161,OPTIMAL,4045.000000,3.5006,11.3206
2026-09-03T21:24:28.911784+00:00,0,10,window-avg,sketch,window,10,1.0,57,160,89,106,47,445,0,1,8,4,30111.470,FEASIBLE,4048.000000,3.6759,13.1245
2026-09-03T21:24:34.700382+00:00,0,11,static,static,request,0,0.0,61,217,43,95,39,454,0,0,5,2,1589.842,OPTIMAL,43.000000,39.4862,68.3365
2026-09-03T21:24:36.643477+00:00,0,11,dynamic,sketch,p50,0,0.0,61,165,48,103,51,503,0,0,19,8,1881.687,OPTIMAL,48.000000,0.6190,1.1978
2026-09-03T21:24:41.558654+00:00,0,11,reassign,static,request,10,1.0,61,216,82,94,41,455,0,0,5,3,4903.836,OPTIMAL,4042.000000,41.3007,74.9552
2026-09-03T21:24:52.079136+00:00,0,11,dynamic+reassign,sketch,p50,10,1.0,61,175,83,97,50,494,0,4,17,8,10460.827,OPTIMAL,4039.000000,0.6505,1.2469
2026-09-03T21:24:56.444030+00:00,0,11,es,es,p50,10,1.0,61,181,84,102,41,484,0,3,32,10,3191.876,OPTIMAL,4041.000000,0.5974,1.2130
2026-09-03T21:25:18.929668+00:00,0,11,p90,sketch,p90,10,1.0,61,206,85,96,41,466,0,3,9,3,22427.403,OPTIMAL,4042.000000,12.8895,14.0593
2026-09-03T21:25:48.753180+00:00,0,11,avg,sketch,avg,10,1.0,61,174,84,98,50,495,0,5,13,6,29760.843,OPTIMAL,4039.000000,0.0000,0.0000
2026-09-03T21:26:18.924912+00:00,0,11,p50-1.2xalloc,sketch,p50bump,10,1.0,61,179,83,99,48,488,0,4,25,8,30107.182,FEASIBLE,4039.000000,6.1035,23.9383
2026-09-03T21:26:36.177852+00:00,0,11,window-avg,sketch,window,10,1.0,61,172,84,103,47,492,0,3,33,11,17185.716,OPTIMAL,4041.000000,3.6234,14.6497
2026-09-03T21:26:49.362501+00:00,0,12,static,static,request,0,0.0,59,233,41,93,43,497,0,0,1,1,8917.751,OPTIMAL,41.000000,37.4630,78.0861
2026-09-03T21:27:19.519844+00:00,0,12,dynamic,sketch,p50,0,0.0,59,176,46,110,39,542,0,0,21,7,30087.991,FEASIBLE,46.000000,0.6491,1.1652
2026-09-03T21:27:22.732494+00:00,0,12,reassign,static,request,10,1.0,59,233,80,92,42,497,0,0,3,3,3201.144,OPTIMAL,4040.000000,40.0052,80.8170
2026-09-03T21:27:52.906251+00:00,0,12,dynamic+reassign,sketch,p50,10,1.0,59,191,86,105,38,532,0,2,18,6,30108.217,FEASIBLE,4044.000000,0.6383,1.1290
2026-09-03T21:28:09.474351+00:00,0,12,es,es,p50,10,1.0,59,196,86,104,44,528,0,3,19,7,16167.032,OPTIMAL,4043.000000,0.6052,1.1917
2026-09-03T21:28:17.120093+00:00,0,12,p90,sketch,p90,10,1.0,59,220,83,101,38,504,0,2,3,1,7581.167,OPTIMAL,4041.000000,12.9448,14.1340
2026-09-03T21:28:38.568978+00:00,0,12,avg,sketch,avg,10,1.0,59,189,87,104,41,536,0,1,6,2,21380.579,OPTIMAL,4046.000000,0.0000,0.0000
2026-09-03T21:28:42.062692+00:00,0,12,p50-1.2xalloc,sketch,p50bump,10,1.0,59,195,86,102,43,531,0,1,13,6,3425.243,OPTIMAL,4045.000000,4.1854,16.5693
2026-09-03T21:29:12.237995+00:00,0,12,window-avg,sketch,window,10,1.0,59,187,87,106,44,536,0,2,19,6,30110.701,FEASIBLE,4045.000000,5.0207,15.2439
2026-09-03T21:29:18.024598+00:00,0,13,static,static,request,0,0.0,61,253,43,96,40,537,0,0,5,5,1277.200,OPTIMAL,43.000000,45.0204,91.5795
2026-09-03T21:29:18.853913+00:00,0,13,dynamic,sketch,p50,0,0.0,61,191,42,104,48,590,0,0,31,9,741.199,OPTIMAL,42.000000,0.6034,1.1147
2026-09-03T21:29:20.939771+00:00,0,13,reassign,static,request,10,1.0,61,254,82,93,41,538,0,0,13,7,2074.733,OPTIMAL,4042.000000,47.7312,96.3140
2026-09-03T21:29:45.511474+00:00,0,13,dynamic+reassign,sketch,p50,10,1.0,61,206,84,103,46,578,0,3,30,9,24508.282,OPTIMAL,4041.000000,0.5921,1.1343
2026-09-03T21:30:06.188921+00:00,0,13,es,es,p50,10,1.0,61,211,85,102,47,575,0,1,17,6,19838.789,OPTIMAL,4044.000000,0.5046,1.0123
2026-09-03T21:30:22.316159+00:00,0,13,p90,sketch,p90,10,1.0,61,238,84,101,44,548,0,2,19,6,16071.224,OPTIMAL,4042.000000,12.8507,14.0028
2026-09-03T21:30:41.424924+00:00,0,13,avg,sketch,avg,10,1.0,61,203,82,104,42,578,0,2,40,10,19040.033,OPTIMAL,4040.000000,0.0000,0.0000
2026-09-03T21:30:49.034069+00:00,0,13,p50-1.2xalloc,sketch,p50bump,10,1.0,61,210,85,102,45,576,0,2,21,7,7543.002,OPTIMAL,4043.000000,4.2387,14.2576
2026-09-03T21:30:58.260318+00:00,0,13,window-avg,sketch,window,10,1.0,61,201,80,102,44,580,0,2,15,6,9159.439,OPTIMAL,4038.000000,5.0060,16.2488
2026-09-03T21:31:05.996470+00:00,0,14,static,static,request,0,0.0,68,278,40,94,42,579,0,0,10,5,4006.480,OPTIMAL,40.000000,42.2838,88.6152
2026-09-03T21:31:07.450390+00:00,0,14,dynamic,sketch,p50,0,0.0,68,217,37,101,40,630,0,0,18,8,1383.809,OPTIMAL,37.000000,0.5313,1.0406
2026-09-03T21:31:20.621906+00:00,0,14,reassign,static,request,10,1.0,68,280,80,93,40,578,0,0,7,4,13160.054,OPTIMAL,4040.000000,43.3446,88.6152
2026-09-03T21:31:36.536657+00:00,0,14,dynamic+reassign,sketch,p50,10,1.0,68,230,77,100,40,618,0,4,7,5,15842.281,OPTIMAL,4033.000000,0.5482,0.9974
2026-09-03T21:31:47.672763+00:00,0,14,es,es,p50,10,1.0,68,234,77,99,40,615,0,3,22,7,10267.562,OPTIMAL,4034.000000,0.5461,1.0683
2026-09-03T21:32:17.842765+00:00,0,14,p90,sketch,p90,10,1.0,68,262,80,94,47,595,0,6,12,5,30108.894,FEASIBLE,4034.000000,12.9652,13.8085
2026-09-03T21:32:31.872249+00:00,0,14,avg,sketch,avg,10,1.0,68,229,74,102,36,614,0,8,25,10,13956.666,OPTIMAL,4026.000000,0.0000,0.0000
2026-09-03T21:32:36.011498+00:00,0,14,p50-1.2xalloc,sketch,p50bump,10,1.0,68,233,78,102,38,614,0,7,23,9,4071.292,OPTIMAL,4031.000000,5.0320,19.1310
2026-09-03T21:32:39.545710+00:00,0,14,window-avg,sketch,window,10,1.0,68,229,75,96,41,621,0,3,15,6,3472.664,OPTIMAL,4032.000000,4.5622,15.6404
2026-09-03T21:32:44.594703+00:00,0,15,static,static,request,0,0.0,56,294,32,91,35,614,0,0,10,3,278.803,OPTIMAL,32.000000,40.3039,80.2964
2026-09-03T21:32:45.195260+00:00,0,15,dynamic,sketch,p50,0,0.0,56,236,39,96,44,674,0,0,22,8,523.843,OPTIMAL,39.000000,0.6901,1.2733
2026-09-03T21:32:48.193568+00:00,0,15,reassign,static,request,10,1.0,56,296,75,90,38,616,0,0,6,2,2984.479,OPTIMAL,4035.000000,42.1953,80.2964
2026-09-03T21:32:59.496920+00:00,0,15,dynamic+reassign,sketch,p50,10,1.0,56,249,81,97,44,662,0,1,18,6,11242.718,OPTIMAL,4040.000000,0.6734,1.3865
2026-09-03T21:33:12.156097+00:00,0,15,es,es,p50,10,1.0,56,253,79,97,41,656,0,1,11,4,11717.124,OPTIMAL,4038.000000,0.6447,1.2932
2026-09-03T21:33:18.824131+00:00,0,15,p90,sketch,p90,10,1.0,56,278,70,92,32,627,0,3,13,4,6601.902,OPTIMAL,4027.000000,12.8980,14.2536
2026-09-03T21:33:21.755197+00:00,0,15,avg,sketch,avg,10,1.0,56,251,82,96,48,662,0,0,8,4,2873.367,OPTIMAL,4042.000000,0.0000,0.0000
2026-09-03T21:33:26.446595+00:00,0,15,p50-1.2xalloc,sketch,p50bump,10,1.0,56,251,82,103,41,655,0,3,25,6,4627.570,OPTIMAL,4039.000000,4.2740,20.5673
2026-09-03T21:33:30.555205+00:00,0,15,window-avg,sketch,window,10,1.0,56,250,79,92,43,664,0,1,19,6,4050.051,OPTIMAL,4038.000000,4.9946,13.4914
2026-09-03T21:33:36.286318+00:00,0,16,static,static,request,0,0.0,73,335,38,89,40,654,0,0,7,4,1712.470,OPTIMAL,38.000000,31.2838,63.4755
2026-09-03T21:33:37.163449+00:00,0,16,dynamic,sketch,p50,0,0.0,73,270,45,98,43,717,0,0,19,8,801.597,OPTIMAL,45.000000,0.7766,1.3098
2026-09-03T21:33:49.986305+00:00,0,16,reassign,static,request,10,1.0,73,334,75,90,35,651,0,0,3,3,12809.245,OPTIMAL,4035.000000,34.6359,77.5916
2026-09-03T21:33:54.843500+00:00,0,16,dynamic+reassign,sketch,p50,10,1.0,73,281,80,96,41,703,0,4,19,8,4790.896,OPTIMAL,4036.000000,0.6577,1.2523
2026-09-03T21:34:10.511515+00:00,0,16,es,es,p50,10,1.0,73,287,80,93,44,700,0,4,21,8,15012.589,OPTIMAL,4036.000000,0.6432,1.0994
2026-09-03T21:34:19.513890+00:00,0,16,p90,sketch,p90,10,1.0,73,321,80,84,48,675,0,4,11,5,8951.885,OPTIMAL,4036.000000,13.0948,14.6757
2026-09-03T21:34:27.983813+00:00,0,16,avg,sketch,avg,10,1.0,73,282,81,95,42,704,0,2,24,9,8413.151,OPTIMAL,4039.000000,0.0000,0.0000
2026-09-03T21:34:44.898458+00:00,0,16,p50-1.2xalloc,sketch,p50bump,10,1.0,73,282,79,99,43,698,0,5,33,13,16849.124,OPTIMAL,4034.000000,5.1958,17.8007
2026-09-03T21:35:02.509669+00:00,0,16,window-avg,sketch,window,10,1.0,73,284,79,94,37,701,0,3,19,8,17547.929,OPTIMAL,4036.000000,3.9761,17.2926
2026-09-03T21:35:07.145276+00:00,0,17,static,static,request,0,0.0,57,354,35,85,39,693,0,0,6,3,1348.711,OPTIMAL,35.000000,38.8383,83.0815
2026-09-03T21:35:11.355797+00:00,0,17,dynamic,sketch,p50,0,0.0,57,282,46,99,45,762,0,0,15,6,4147.335,OPTIMAL,46.000000,0.6584,1.0963
