timestamp,variant,run,workload,node_count,message
2026-01-23T17:48:00,p25_cpu,4,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:00,p25_cpu,4,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:00,p25_cpu,5,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:00,p25_cpu,5,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:00,p25_cpu,5,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:00,p50_cpu,1,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:00,p50_cpu,1,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:00,p50_cpu,1,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:00,p50_cpu,2,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:00,p50_cpu,2,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:00,p50_cpu,2,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:00,p50_cpu,3,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:00,p50_cpu,3,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:00,p50_cpu,3,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:00,p50_cpu,4,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:00,p50_cpu,4,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:00,p50_cpu,4,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:00,p50_cpu,5,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:00,p50_cpu,5,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:00,p50_cpu,5,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:00,p75_cpu,1,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:00,p75_cpu,2,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:00,p75_cpu,3,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:00,p75_cpu,4,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:00,p75_cpu,5,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:00,p90_cpu,1,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:00,p90_cpu,2,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:00,p90_cpu,3,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:00,p90_cpu,4,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:00,p90_cpu,5,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,1,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,2,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,3,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N004 cpu_p25 diff 4.224 vs 4.085905186546736
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,4,N001-N004,4,Node N004 cpu_p50 diff 8.102 vs 8.01245594848828
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N001 cpu_p90 diff 14.57 vs 14.40361171458156
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N002 cpu_p25 diff 4.216 vs 4.0642978789307165
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N002 cpu_p50 diff 8.085 vs 7.99384468403293
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N003 cpu_p25 diff 4.202 vs 4.074747754261065
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N003 cpu_p50 diff 8.097 vs 7.980357907674406
2026-01-23T17:48:01,p25_p50_p75_p90_cpu,5,N001-N004,4,Node N003 cpu_p75 diff 12.172 vs 11.952497079279393
