correlation_id,node_id,cpu_p25_sk,cpu_p25_es,cpu_p50_sk,cpu_p50_es,cpu_p75_sk,cpu_p75_es,cpu_p90_sk,cpu_p90_es,memory_p25_sk,memory_p25_es,memory_p50_sk,memory_p50_es,memory_p75_sk,memory_p75_es,memory_p90_sk,memory_p90_es,network_p25_sk,network_p25_es,network_p50_sk,network_p50_es,network_p75_sk,network_p75_es,network_p90_sk,network_p90_es,cpu_sum_sk,cpu_sum_es,memory_sum_sk,memory_sum_es,network_sum_sk,network_sum_es,top_entity_sk,top_entity_es
327308f8,N019,,,,,,,,,,,,,,,,,,,,,,,,,27,0,69,0,0,0,,
327308f8,N020,,,,,,,,,,,,,,,,,,,,,,,,,17,0,58,0,64,0,,
327308f8,N021,,,,,,,,,,,,,,,,,,,,,,,,,6,0,17,0,14,0,,
327308f8,N022,,,,,,,,,,,,,,,,,,,,,,,,,23,0,91,0,0,0,,
327308f8,N023,,,,,,,,,,,,,,,,,,,,,,,,,16,0,57,0,54,0,,
327308f8,N024,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,12,0,,
327308f8,N025,,,,,,,,,,,,,,,,,,,,,,,,,24,0,70,0,0,0,,
327308f8,N026,,,,,,,,,,,,,,,,,,,,,,,,,13,0,55,0,66,0,,
327308f8,N027,,,,,,,,,,,,,,,,,,,,,,,,,5,0,22,0,15,0,,
327308f8,N028,,,,,,,,,,,,,,,,,,,,,,,,,20,0,80,0,0,0,,
327308f8,N029,,,,,,,,,,,,,,,,,,,,,,,,,16,0,47,0,63,0,,
327308f8,N030,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,13,0,,
327308f8,N031,,,,,,,,,,,,,,,,,,,,,,,,,24,0,88,0,0,0,,
327308f8,N032,,,,,,,,,,,,,,,,,,,,,,,,,16,0,65,0,72,0,,
327308f8,N033,,,,,,,,,,,,,,,,,,,,,,,,,3,0,20,0,13,0,,
327308f8,N034,,,,,,,,,,,,,,,,,,,,,,,,,25,0,93,0,0,0,,
327308f8,N035,,,,,,,,,,,,,,,,,,,,,,,,,16,0,62,0,82,0,,
327308f8,N036,,,,,,,,,,,,,,,,,,,,,,,,,5,0,20,0,11,0,,
327308f8,N037,,,,,,,,,,,,,,,,,,,,,,,,,26,0,73,0,0,0,,
327308f8,N038,,,,,,,,,,,,,,,,,,,,,,,,,15,0,66,0,70,0,,
327308f8,N039,,,,,,,,,,,,,,,,,,,,,,,,,4,0,23,0,16,0,,
327308f8,N040,,,,,,,,,,,,,,,,,,,,,,,,,24,0,71,0,0,0,,
327308f8,N041,,,,,,,,,,,,,,,,,,,,,,,,,16,0,62,0,63,0,,
327308f8,N042,,,,,,,,,,,,,,,,,,,,,,,,,5,0,22,0,12,0,,
327308f8,N043,,,,,,,,,,,,,,,,,,,,,,,,,26,0,73,0,0,0,,
327308f8,N044,,,,,,,,,,,,,,,,,,,,,,,,,16,0,48,0,74,0,,
327308f8,N045,,,,,,,,,,,,,,,,,,,,,,,,,6,0,24,0,11,0,,
327308f8,N046,,,,,,,,,,,,,,,,,,,,,,,,,25,0,84,0,0,0,,
327308f8,N047,,,,,,,,,,,,,,,,,,,,,,,,,16,0,59,0,68,0,,
327308f8,N048,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,15,0,,
327308f8,N049,,,,,,,,,,,,,,,,,,,,,,,,,27,0,64,0,0,0,,
327308f8,N050,,,,,,,,,,,,,,,,,,,,,,,,,12,0,56,0,52,0,,
327308f8,N051,,,,,,,,,,,,,,,,,,,,,,,,,5,0,20,0,14,0,,
327308f8,N052,,,,,,,,,,,,,,,,,,,,,,,,,27,0,96,0,0,0,,
327308f8,N053,,,,,,,,,,,,,,,,,,,,,,,,,17,0,57,0,71,0,,
327308f8,N054,,,,,,,,,,,,,,,,,,,,,,,,,6,0,22,0,14,0,,
327308f8,N055,,,,,,,,,,,,,,,,,,,,,,,,,27,0,84,0,0,0,,
327308f8,N056,,,,,,,,,,,,,,,,,,,,,,,,,14,0,65,0,65,0,,
327308f8,N057,,,,,,,,,,,,,,,,,,,,,,,,,4,0,20,0,15,0,,
327308f8,N058,,,,,,,,,,,,,,,,,,,,,,,,,24,0,86,0,0,0,,
327308f8,N059,,,,,,,,,,,,,,,,,,,,,,,,,15,0,59,0,81,0,,
0489939e,N000,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,3,0,,
0489939e,N001,,,,,,,,,,,,,,,,,,,,,,,,,10,0,27,0,0,0,,
0489939e,N002,,,,,,,,,,,,,,,,,,,,,,,,,4,0,18,0,16,0,,
0489939e,N003,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
0489939e,N004,,,,,,,,,,,,,,,,,,,,,,,,,8,0,22,0,0,0,,
0489939e,N005,,,,,,,,,,,,,,,,,,,,,,,,,6,0,25,0,24,0,,
0489939e,N006,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
0489939e,N007,,,,,,,,,,,,,,,,,,,,,,,,,10,0,28,0,0,0,,
0489939e,N008,,,,,,,,,,,,,,,,,,,,,,,,,5,0,16,0,17,0,,
0489939e,N009,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,4,0,,
0489939e,N010,,,,,,,,,,,,,,,,,,,,,,,,,11,0,23,0,0,0,,
0489939e,N011,,,,,,,,,,,,,,,,,,,,,,,,,4,0,19,0,26,0,,
0489939e,N012,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,6,0,,
0489939e,N013,,,,,,,,,,,,,,,,,,,,,,,,,7,0,30,0,0,0,,
0489939e,N014,,,,,,,,,,,,,,,,,,,,,,,,,7,0,25,0,25,0,,
0489939e,N015,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,5,0,,
0489939e,N016,,,,,,,,,,,,,,,,,,,,,,,,,8,0,31,0,0,0,,
0489939e,N017,,,,,,,,,,,,,,,,,,,,,,,,,6,0,26,0,28,0,,
0489939e,N018,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,6,0,,
0489939e,N019,,,,,,,,,,,,,,,,,,,,,,,,,7,0,30,0,0,0,,
0489939e,N020,,,,,,,,,,,,,,,,,,,,,,,,,5,0,26,0,20,0,,
0489939e,N021,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,5,0,,
0489939e,N022,,,,,,,,,,,,,,,,,,,,,,,,,8,0,35,0,0,0,,
0489939e,N023,,,,,,,,,,,,,,,,,,,,,,,,,7,0,20,0,25,0,,
0489939e,N024,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,5,0,,
0489939e,N025,,,,,,,,,,,,,,,,,,,,,,,,,8,0,24,0,0,0,,
0489939e,N026,,,,,,,,,,,,,,,,,,,,,,,,,4,0,18,0,24,0,,
0489939e,N027,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,5,0,,
0489939e,N028,,,,,,,,,,,,,,,,,,,,,,,,,7,0,25,0,0,0,,
0489939e,N029,,,,,,,,,,,,,,,,,,,,,,,,,6,0,24,0,17,0,,
0489939e,N030,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,4,0,,
0489939e,N031,,,,,,,,,,,,,,,,,,,,,,,,,6,0,23,0,0,0,,
0489939e,N032,,,,,,,,,,,,,,,,,,,,,,,,,6,0,22,0,21,0,,
0489939e,N033,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,4,0,,
0489939e,N034,,,,,,,,,,,,,,,,,,,,,,,,,9,0,30,0,0,0,,
0489939e,N035,,,,,,,,,,,,,,,,,,,,,,,,,6,0,17,0,17,0,,
0489939e,N036,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,5,0,,
0489939e,N037,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
0489939e,N038,,,,,,,,,,,,,,,,,,,,,,,,,4,0,20,0,20,0,,
0489939e,N039,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
0489939e,N040,,,,,,,,,,,,,,,,,,,,,,,,,8,0,20,0,0,0,,
0489939e,N041,,,,,,,,,,,,,,,,,,,,,,,,,5,0,23,0,24,0,,
0489939e,N042,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,0,3,0,,
0489939e,N043,,,,,,,,,,,,,,,,,,,,,,,,,9,0,24,0,0,0,,
0489939e,N044,,,,,,,,,,,,,,,,,,,,,,,,,5,0,14,0,27,0,,
0489939e,N045,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
0489939e,N046,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
0489939e,N047,,,,,,,,,,,,,,,,,,,,,,,,,5,0,18,0,16,0,,
0489939e,N048,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,3,0,,
0489939e,N049,,,,,,,,,,,,,,,,,,,,,,,,,7,0,31,0,0,0,,
0489939e,N050,,,,,,,,,,,,,,,,,,,,,,,,,6,0,25,0,20,0,,
0489939e,N051,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,4,0,,
0489939e,N052,,,,,,,,,,,,,,,,,,,,,,,,,7,0,19,0,0,0,,
0489939e,N053,,,,,,,,,,,,,,,,,,,,,,,,,4,0,17,0,22,0,,
0489939e,N054,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
0489939e,N055,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
0489939e,N056,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
0489939e,N057,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
0489939e,N058,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
0489939e,N059,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,,
d25fa809,N000,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,7,0,,
d25fa809,N001,,,,,,,,,,,,,,,,,,,,,,,,,17,0,53,0,0,0,,
d25fa809,N002,,,,,,,,,,,,,,,,,,,,,,,,,9,0,39,0,31,0,,
d25fa809,N003,,,,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,8,0,,
d25fa809,N004,,,,,,,,,,,,,,,,,,,,,,,,,19,0,57,0,0,0,,
d25fa809,N005,,,,,,,,,,,,,,,,,,,,,,,,,10,0,51,0,44,0,,
d25fa809,N006,,,,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,9,0,,
d25fa809,N007,,,,,,,,,,,,,,,,,,,,,,,,,16,0,58,0,0,0,,
d25fa809,N008,,,,,,,,,,,,,,,,,,,,,,,,,10,0,39,0,44,0,,
d25fa809,N009,,,,,,,,,,,,,,,,,,,,,,,,,4,0,14,0,8,0,,
d25fa809,N010,,,,,,,,,,,,,,,,,,,,,,,,,20,0,48,0,0,0,,
d25fa809,N011,,,,,,,,,,,,,,,,,,,,,,,,,9,0,45,0,53,0,,
d25fa809,N012,,,,,,,,,,,,,,,,,,,,,,,,,3,0,14,0,12,0,,
d25fa809,N013,,,,,,,,,,,,,,,,,,,,,,,,,16,0,56,0,0,0,,
d25fa809,N014,,,,,,,,,,,,,,,,,,,,,,,,,11,0,41,0,42,0,,
d25fa809,N015,,,,,,,,,,,,,,,,,,,,,,,,,4,0,14,0,11,0,,
d25fa809,N016,,,,,,,,,,,,,,,,,,,,,,,,,18,0,54,0,0,0,,
d25fa809,N017,,,,,,,,,,,,,,,,,,,,,,,,,12,0,49,0,49,0,,
d25fa809,N018,,,,,,,,,,,,,,,,,,,,,,,,,4,0,12,0,12,0,,
d25fa809,N019,,,,,,,,,,,,,,,,,,,,,,,,,17,0,59,0,0,0,,
d25fa809,N020,,,,,,,,,,,,,,,,,,,,,,,,,5,0,26,0,20,0,,
d25fa809,N021,,,,,,,,,,,,,,,,,,,,,,,,,2,0,6,0,5,0,,
d25fa809,N022,,,,,,,,,,,,,,,,,,,,,,,,,8,0,35,0,0,0,,
d25fa809,N023,,,,,,,,,,,,,,,,,,,,,,,,,7,0,20,0,25,0,,
d25fa809,N024,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,5,0,,
d25fa809,N025,,,,,,,,,,,,,,,,,,,,,,,,,8,0,24,0,0,0,,
d25fa809,N026,,,,,,,,,,,,,,,,,,,,,,,,,4,0,18,0,24,0,,
d25fa809,N027,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,5,0,,
d25fa809,N028,,,,,,,,,,,,,,,,,,,,,,,,,7,0,25,0,0,0,,
d25fa809,N029,,,,,,,,,,,,,,,,,,,,,,,,,6,0,24,0,17,0,,
d25fa809,N030,,,,,,,,,,,,,,,,,,,,,,,,,1,0,9,0,4,0,,
d25fa809,N031,,,,,,,,,,,,,,,,,,,,,,,,,6,0,23,0,0,0,,
d25fa809,N032,,,,,,,,,,,,,,,,,,,,,,,,,6,0,22,0,21,0,,
d25fa809,N033,,,,,,,,,,,,,,,,,,,,,,,,,1,0,6,0,4,0,,
d25fa809,N034,,,,,,,,,,,,,,,,,,,,,,,,,9,0,30,0,0,0,,
d25fa809,N035,,,,,,,,,,,,,,,,,,,,,,,,,6,0,17,0,17,0,,
d25fa809,N036,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,5,0,,
d25fa809,N037,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
d25fa809,N038,,,,,,,,,,,,,,,,,,,,,,,,,4,0,20,0,20,0,,
d25fa809,N039,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
d25fa809,N040,,,,,,,,,,,,,,,,,,,,,,,,,8,0,20,0,0,0,,
d25fa809,N041,,,,,,,,,,,,,,,,,,,,,,,,,5,0,23,0,24,0,,
d25fa809,N042,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,0,3,0,,
d25fa809,N043,,,,,,,,,,,,,,,,,,,,,,,,,9,0,24,0,0,0,,
d25fa809,N044,,,,,,,,,,,,,,,,,,,,,,,,,5,0,14,0,27,0,,
d25fa809,N045,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
d25fa809,N046,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
d25fa809,N047,,,,,,,,,,,,,,,,,,,,,,,,,5,0,18,0,16,0,,
d25fa809,N048,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,3,0,,
d25fa809,N049,,,,,,,,,,,,,,,,,,,,,,,,,7,0,31,0,0,0,,
d25fa809,N050,,,,,,,,,,,,,,,,,,,,,,,,,6,0,25,0,20,0,,
d25fa809,N051,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,4,0,,
d25fa809,N052,,,,,,,,,,,,,,,,,,,,,,,,,7,0,19,0,0,0,,
d25fa809,N053,,,,,,,,,,,,,,,,,,,,,,,,,4,0,17,0,22,0,,
d25fa809,N054,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
d25fa809,N055,,,,,,,,,,,,,,,,,,,,,,,,,11,0,32,0,0,0,,
d25fa809,N056,,,,,,,,,,,,,,,,,,,,,,,,,6,0,23,0,28,0,,
d25fa809,N057,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
d25fa809,N058,,,,,,,,,,,,,,,,,,,,,,,,,9,0,22,0,0,0,,
d25fa809,N059,,,,,,,,,,,,,,,,,,,,,,,,,5,0,18,0,25,0,,
e5a08d83,N000,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,7,0,,
e5a08d83,N001,,,,,,,,,,,,,,,,,,,,,,,,,17,0,53,0,0,0,,
e5a08d83,N002,,,,,,,,,,,,,,,,,,,,,,,,,9,0,39,0,31,0,,
e5a08d83,N003,,,,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,8,0,,
e5a08d83,N004,,,,,,,,,,,,,,,,,,,,,,,,,19,0,57,0,0,0,,
e5a08d83,N005,,,,,,,,,,,,,,,,,,,,,,,,,10,0,51,0,44,0,,
e5a08d83,N006,,,,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,9,0,,
e5a08d83,N007,,,,,,,,,,,,,,,,,,,,,,,,,16,0,58,0,0,0,,
e5a08d83,N008,,,,,,,,,,,,,,,,,,,,,,,,,10,0,39,0,44,0,,
e5a08d83,N009,,,,,,,,,,,,,,,,,,,,,,,,,4,0,14,0,8,0,,
e5a08d83,N010,,,,,,,,,,,,,,,,,,,,,,,,,20,0,48,0,0,0,,
e5a08d83,N011,,,,,,,,,,,,,,,,,,,,,,,,,9,0,45,0,53,0,,
e5a08d83,N012,,,,,,,,,,,,,,,,,,,,,,,,,3,0,14,0,12,0,,
e5a08d83,N013,,,,,,,,,,,,,,,,,,,,,,,,,16,0,56,0,0,0,,
e5a08d83,N014,,,,,,,,,,,,,,,,,,,,,,,,,11,0,41,0,42,0,,
e5a08d83,N015,,,,,,,,,,,,,,,,,,,,,,,,,4,0,14,0,11,0,,
e5a08d83,N016,,,,,,,,,,,,,,,,,,,,,,,,,18,0,54,0,0,0,,
e5a08d83,N017,,,,,,,,,,,,,,,,,,,,,,,,,12,0,49,0,49,0,,
e5a08d83,N018,,,,,,,,,,,,,,,,,,,,,,,,,4,0,12,0,12,0,,
e5a08d83,N019,,,,,,,,,,,,,,,,,,,,,,,,,17,0,59,0,0,0,,
e5a08d83,N020,,,,,,,,,,,,,,,,,,,,,,,,,10,0,49,0,41,0,,
e5a08d83,N021,,,,,,,,,,,,,,,,,,,,,,,,,4,0,12,0,9,0,,
e5a08d83,N022,,,,,,,,,,,,,,,,,,,,,,,,,15,0,57,0,0,0,,
e5a08d83,N023,,,,,,,,,,,,,,,,,,,,,,,,,13,0,37,0,49,0,,
e5a08d83,N024,,,,,,,,,,,,,,,,,,,,,,,,,3,0,15,0,10,0,,
e5a08d83,N025,,,,,,,,,,,,,,,,,,,,,,,,,16,0,50,0,0,0,,
e5a08d83,N026,,,,,,,,,,,,,,,,,,,,,,,,,8,0,41,0,53,0,,
e5a08d83,N027,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,10,0,,
e5a08d83,N028,,,,,,,,,,,,,,,,,,,,,,,,,15,0,54,0,0,0,,
e5a08d83,N029,,,,,,,,,,,,,,,,,,,,,,,,,10,0,44,0,38,0,,
e5a08d83,N030,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17,0,8,0,,
e5a08d83,N031,,,,,,,,,,,,,,,,,,,,,,,,,13,0,52,0,0,0,,
e5a08d83,N032,,,,,,,,,,,,,,,,,,,,,,,,,12,0,47,0,40,0,,
e5a08d83,N033,,,,,,,,,,,,,,,,,,,,,,,,,2,0,14,0,10,0,,
e5a08d83,N034,,,,,,,,,,,,,,,,,,,,,,,,,18,0,63,0,0,0,,
e5a08d83,N035,,,,,,,,,,,,,,,,,,,,,,,,,6,0,17,0,17,0,,
e5a08d83,N036,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,5,0,,
e5a08d83,N037,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
e5a08d83,N038,,,,,,,,,,,,,,,,,,,,,,,,,4,0,20,0,20,0,,
e5a08d83,N039,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
e5a08d83,N040,,,,,,,,,,,,,,,,,,,,,,,,,8,0,20,0,0,0,,
e5a08d83,N041,,,,,,,,,,,,,,,,,,,,,,,,,5,0,23,0,24,0,,
e5a08d83,N042,,,,,,,,,,,,,,,,,,,,,,,,,1,0,7,0,3,0,,
e5a08d83,N043,,,,,,,,,,,,,,,,,,,,,,,,,9,0,24,0,0,0,,
e5a08d83,N044,,,,,,,,,,,,,,,,,,,,,,,,,5,0,14,0,27,0,,
e5a08d83,N045,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
e5a08d83,N046,,,,,,,,,,,,,,,,,,,,,,,,,9,0,25,0,0,0,,
e5a08d83,N047,,,,,,,,,,,,,,,,,,,,,,,,,5,0,18,0,16,0,,
e5a08d83,N048,,,,,,,,,,,,,,,,,,,,,,,,,2,0,8,0,3,0,,
e5a08d83,N049,,,,,,,,,,,,,,,,,,,,,,,,,7,0,31,0,0,0,,
e5a08d83,N050,,,,,,,,,,,,,,,,,,,,,,,,,6,0,25,0,20,0,,
e5a08d83,N051,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,4,0,,
e5a08d83,N052,,,,,,,,,,,,,,,,,,,,,,,,,7,0,19,0,0,0,,
e5a08d83,N053,,,,,,,,,,,,,,,,,,,,,,,,,4,0,17,0,22,0,,
e5a08d83,N054,,,,,,,,,,,,,,,,,,,,,,,,,2,0,5,0,3,0,,
e5a08d83,N055,,,,,,,,,,,,,,,,,,,,,,,,,11,0,32,0,0,0,,
e5a08d83,N056,,,,,,,,,,,,,,,,,,,,,,,,,6,0,23,0,28,0,,
e5a08d83,N057,,,,,,,,,,,,,,,,,,,,,,,,,2,0,7,0,4,0,,
e5a08d83,N058,,,,,,,,,,,,,,,,,,,,,,,,,9,0,22,0,0,0,,
e5a08d83,N059,,,,,,,,,,,,,,,,,,,,,,,,,5,0,18,0,25,0,,
7de5f4ac,N000,,,,,,,,,,,,,,,,,,,,,,,,,6,0,22,0,10,0,,
7de5f4ac,N001,,,,,,,,,,,,,,,,,,,,,,,,,27,0,82,0,0,0,,
7de5f4ac,N002,,,,,,,,,,,,,,,,,,,,,,,,,13,0,65,0,49,0,,
7de5f4ac,N003,,,,,,,,,,,,,,,,,,,,,,,,,5,0,19,0,13,0,,
7de5f4ac,N004,,,,,,,,,,,,,,,,,,,,,,,,,30,0,87,0,0,0,,
7de5f4ac,N005,,,,,,,,,,,,,,,,,,,,,,,,,14,0,71,0,60,0,,
7de5f4ac,N006,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,12,0,,
7de5f4ac,N007,,,,,,,,,,,,,,,,,,,,,,,,,25,0,85,0,0,0,,
7de5f4ac,N008,,,,,,,,,,,,,,,,,,,,,,,,,14,0,56,0,62,0,,
7de5f4ac,N009,,,,,,,,,,,,,,,,,,,,,,,,,5,0,20,0,13,0,,
7de5f4ac,N010,,,,,,,,,,,,,,,,,,,,,,,,,26,0,77,0,0,0,,
7de5f4ac,N011,,,,,,,,,,,,,,,,,,,,,,,,,15,0,69,0,77,0,,
7de5f4ac,N012,,,,,,,,,,,,,,,,,,,,,,,,,5,0,22,0,16,0,,
7de5f4ac,N013,,,,,,,,,,,,,,,,,,,,,,,,,26,0,87,0,0,0,,
7de5f4ac,N014,,,,,,,,,,,,,,,,,,,,,,,,,16,0,64,0,67,0,,
7de5f4ac,N015,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,16,0,,
7de5f4ac,N016,,,,,,,,,,,,,,,,,,,,,,,,,27,0,76,0,0,0,,
7de5f4ac,N017,,,,,,,,,,,,,,,,,,,,,,,,,18,0,65,0,64,0,,
7de5f4ac,N018,,,,,,,,,,,,,,,,,,,,,,,,,6,0,17,0,16,0,,
7de5f4ac,N019,,,,,,,,,,,,,,,,,,,,,,,,,25,0,85,0,0,0,,
7de5f4ac,N020,,,,,,,,,,,,,,,,,,,,,,,,,10,0,49,0,41,0,,
7de5f4ac,N021,,,,,,,,,,,,,,,,,,,,,,,,,4,0,12,0,9,0,,
7de5f4ac,N022,,,,,,,,,,,,,,,,,,,,,,,,,15,0,57,0,0,0,,
7de5f4ac,N023,,,,,,,,,,,,,,,,,,,,,,,,,13,0,37,0,49,0,,
7de5f4ac,N024,,,,,,,,,,,,,,,,,,,,,,,,,3,0,15,0,10,0,,
7de5f4ac,N025,,,,,,,,,,,,,,,,,,,,,,,,,16,0,50,0,0,0,,
7de5f4ac,N026,,,,,,,,,,,,,,,,,,,,,,,,,8,0,41,0,53,0,,
7de5f4ac,N027,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,10,0,,
7de5f4ac,N028,,,,,,,,,,,,,,,,,,,,,,,,,15,0,54,0,0,0,,
7de5f4ac,N029,,,,,,,,,,,,,,,,,,,,,,,,,10,0,44,0,38,0,,
7de5f4ac,N030,,,,,,,,,,,,,,,,,,,,,,,,,2,0,17,0,8,0,,
7de5f4ac,N031,,,,,,,,,,,,,,,,,,,,,,,,,13,0,52,0,0,0,,
7de5f4ac,N032,,,,,,,,,,,,,,,,,,,,,,,,,12,0,47,0,40,0,,
7de5f4ac,N033,,,,,,,,,,,,,,,,,,,,,,,,,2,0,14,0,10,0,,
7de5f4ac,N034,,,,,,,,,,,,,,,,,,,,,,,,,18,0,63,0,0,0,,
7de5f4ac,N035,,,,,,,,,,,,,,,,,,,,,,,,,11,0,32,0,42,0,,
7de5f4ac,N036,,,,,,,,,,,,,,,,,,,,,,,,,4,0,13,0,9,0,,
7de5f4ac,N037,,,,,,,,,,,,,,,,,,,,,,,,,17,0,48,0,0,0,,
7de5f4ac,N038,,,,,,,,,,,,,,,,,,,,,,,,,8,0,41,0,46,0,,
7de5f4ac,N039,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,8,0,,
7de5f4ac,N040,,,,,,,,,,,,,,,,,,,,,,,,,19,0,54,0,0,0,,
7de5f4ac,N041,,,,,,,,,,,,,,,,,,,,,,,,,9,0,49,0,53,0,,
7de5f4ac,N042,,,,,,,,,,,,,,,,,,,,,,,,,3,0,12,0,8,0,,
7de5f4ac,N043,,,,,,,,,,,,,,,,,,,,,,,,,16,0,44,0,0,0,,
7de5f4ac,N044,,,,,,,,,,,,,,,,,,,,,,,,,11,0,34,0,47,0,,
7de5f4ac,N045,,,,,,,,,,,,,,,,,,,,,,,,,4,0,10,0,6,0,,
7de5f4ac,N046,,,,,,,,,,,,,,,,,,,,,,,,,19,0,53,0,0,0,,
7de5f4ac,N047,,,,,,,,,,,,,,,,,,,,,,,,,11,0,39,0,32,0,,
7de5f4ac,N048,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,7,0,,
7de5f4ac,N049,,,,,,,,,,,,,,,,,,,,,,,,,15,0,65,0,0,0,,
7de5f4ac,N050,,,,,,,,,,,,,,,,,,,,,,,,,10,0,45,0,36,0,,
7de5f4ac,N051,,,,,,,,,,,,,,,,,,,,,,,,,4,0,11,0,9,0,,
7de5f4ac,N052,,,,,,,,,,,,,,,,,,,,,,,,,17,0,47,0,0,0,,
7de5f4ac,N053,,,,,,,,,,,,,,,,,,,,,,,,,10,0,41,0,38,0,,
7de5f4ac,N054,,,,,,,,,,,,,,,,,,,,,,,,,3,0,10,0,7,0,,
7de5f4ac,N055,,,,,,,,,,,,,,,,,,,,,,,,,18,0,56,0,0,0,,
7de5f4ac,N056,,,,,,,,,,,,,,,,,,,,,,,,,10,0,38,0,47,0,,
7de5f4ac,N057,,,,,,,,,,,,,,,,,,,,,,,,,4,0,15,0,8,0,,
7de5f4ac,N058,,,,,,,,,,,,,,,,,,,,,,,,,16,0,53,0,0,0,,
7de5f4ac,N059,,,,,,,,,,,,,,,,,,,,,,,,,9,0,40,0,48,0,,
21a5a35b,N000,,,,,,,,,,,,,,,,,,,,,,,,,6,0,22,0,10,0,,
21a5a35b,N001,,,,,,,,,,,,,,,,,,,,,,,,,27,0,82,0,0,0,,
21a5a35b,N002,,,,,,,,,,,,,,,,,,,,,,,,,13,0,65,0,49,0,,
21a5a35b,N003,,,,,,,,,,,,,,,,,,,,,,,,,5,0,19,0,13,0,,
21a5a35b,N004,,,,,,,,,,,,,,,,,,,,,,,,,30,0,87,0,0,0,,
21a5a35b,N005,,,,,,,,,,,,,,,,,,,,,,,,,14,0,71,0,60,0,,
21a5a35b,N006,,,,,,,,,,,,,,,,,,,,,,,,,6,0,21,0,12,0,,
21a5a35b,N007,,,,,,,,,,,,,,,,,,,,,,,,,25,0,85,0,0,0,,
21a5a35b,N008,,,,,,,,,,,,,,,,,,,,,,,,,14,0,56,0,62,0,,
