timestamp,backend,variant,workload,node_count,run,duration_ms,ok,status
2026-01-23T17:47:58,es,p90_mem,N001,1,2,3.326321952044964,True,200
2026-01-23T17:47:58,sketch,p90_mem,N001,1,3,4.686250351369381,True,200
2026-01-23T17:47:58,es,p90_mem,N001,1,3,3.4805219620466232,True,200
2026-01-23T17:47:58,sketch,p90_mem,N001,1,4,4.759295843541622,True,200
2026-01-23T17:47:58,es,p90_mem,N001,1,4,3.2407520338892937,True,200
2026-01-23T17:47:58,sketch,p90_mem,N001,1,5,4.117211792618036,True,200
2026-01-23T17:47:58,es,p90_mem,N001,1,5,2.835436724126339,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_mem,N001,1,1,5.930392071604729,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_mem,N001,1,1,70.1760589145124,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_mem,N001,1,2,4.72938921302557,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_mem,N001,1,2,2.828644122928381,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_mem,N001,1,3,4.506058990955353,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_mem,N001,1,3,2.9413048177957535,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_mem,N001,1,4,4.501894116401672,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_mem,N001,1,4,2.5685629807412624,True,200
2026-01-23T17:47:58,sketch,p25_p50_p75_p90_mem,N001,1,5,4.298805259168148,True,200
2026-01-23T17:47:58,es,p25_p50_p75_p90_mem,N001,1,5,3.1087519600987434,True,200
2026-01-23T17:47:58,sketch,cumulative_mem,N001,1,1,4.608682822436094,True,200
2026-01-23T17:47:58,es,cumulative_mem,N001,1,1,17.06348266452551,True,200
2026-01-23T17:47:58,sketch,cumulative_mem,N001,1,2,4.821276292204857,True,200
2026-01-23T17:47:58,es,cumulative_mem,N001,1,2,3.225519321858883,True,200
2026-01-23T17:47:58,sketch,cumulative_mem,N001,1,3,4.676340147852898,True,200
2026-01-23T17:47:58,es,cumulative_mem,N001,1,3,3.105561714619398,True,200
2026-01-23T17:47:58,sketch,cumulative_mem,N001,1,4,4.7558690421283245,True,200
2026-01-23T17:47:58,es,cumulative_mem,N001,1,4,3.030960913747549,True,200
2026-01-23T17:47:58,sketch,cumulative_mem,N001,1,5,4.573991987854242,True,200
2026-01-23T17:47:58,es,cumulative_mem,N001,1,5,3.1779916025698185,True,200
2026-01-23T17:47:58,sketch,p25_net,N001,1,1,4.451739136129618,True,200
2026-01-23T17:47:58,es,p25_net,N001,1,1,72.6531739346683,True,200
2026-01-23T17:47:58,sketch,p25_net,N001,1,2,5.00624580308795,True,200
2026-01-23T17:47:58,es,p25_net,N001,1,2,3.325045108795166,True,200
2026-01-23T17:47:58,sketch,p25_net,N001,1,3,4.880716092884541,True,200
2026-01-23T17:47:58,es,p25_net,N001,1,3,3.2893051393330097,True,200
2026-01-23T17:47:58,sketch,p25_net,N001,1,4,4.820713307708502,True,200
2026-01-23T17:47:58,es,p25_net,N001,1,4,3.2403841614723206,True,200
2026-01-23T17:47:58,sketch,p25_net,N001,1,5,4.548775032162666,True,200
2026-01-23T17:47:58,es,p25_net,N001,1,5,3.1879390589892864,True,200
2026-01-23T17:47:58,sketch,p50_net,N001,1,1,5.578239914029837,True,200
