timestamp_utc,run_id,epoch,seed,rows_ingested,emulator_rows,padding_rows,backend,query_shape,es_large_compression,cache_mode,repeat_count,mean_elapsed_ms,median_elapsed_ms,p90_elapsed_ms,p100_elapsed_ms,min_elapsed_ms,max_elapsed_ms,std_elapsed_ms,mean_es_took_ms,median_es_took_ms,json_path
2026-05-27T22:05:16.373049+00:00,1,6,1001,1000000,0,1000000,server,p50,1000,na,10,3.1819,2.9769,3.3375,5.1520,2.8351,5.1520,0.7018,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373204+00:00,1,6,1001,1000000,0,1000000,es_default,p50,1000,es_cache_disabled,10,799.6558,797.9310,812.3144,815.6795,784.4738,815.6795,12.0207,22.5267,22.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373267+00:00,1,6,1001,1000000,0,1000000,es_large,p50,1000,es_cache_disabled,10,1642.3204,1633.7362,1679.2595,1693.4311,1624.0350,1693.4311,23.6751,50.1833,50.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373320+00:00,1,6,1001,1000000,0,1000000,server,p90,1000,na,10,3.4359,3.2312,3.5373,5.3258,3.0855,5.3258,0.6680,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373366+00:00,1,6,1001,1000000,0,1000000,es_default,p90,1000,es_cache_disabled,10,788.9501,786.2699,797.6621,799.3829,781.2526,799.3829,6.4965,22.3000,22.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373412+00:00,1,6,1001,1000000,0,1000000,es_large,p90,1000,es_cache_disabled,10,1628.2756,1627.7004,1635.1101,1637.1908,1619.9572,1637.1908,5.1609,49.7367,50.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373458+00:00,1,6,1001,1000000,0,1000000,server,p100,1000,na,10,3.4277,3.1915,3.6176,5.4356,3.1252,5.4356,0.7097,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373500+00:00,1,6,1001,1000000,0,1000000,es_default,p100,1000,es_cache_disabled,10,790.5165,791.5945,794.8661,803.1162,781.1702,803.1162,6.5351,22.3133,22.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373544+00:00,1,6,1001,1000000,0,1000000,es_large,p100,1000,es_cache_disabled,10,1632.1921,1630.4943,1638.7882,1654.4418,1621.5188,1654.4418,9.1315,49.8633,50.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373588+00:00,1,6,1001,1000000,0,1000000,server,all_quantile,1000,na,10,3.8566,3.6678,3.9549,5.6948,3.5594,5.6948,0.6502,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373630+00:00,1,6,1001,1000000,0,1000000,es_default,all_quantile,1000,es_cache_disabled,10,795.3968,796.5713,805.2536,811.7819,783.0877,811.7819,10.3329,22.4800,22.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373674+00:00,1,6,1001,1000000,0,1000000,es_large,all_quantile,1000,es_cache_disabled,10,1677.6872,1642.2869,1749.6837,1780.9387,1626.0648,1780.9387,60.3633,51.3200,50.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373718+00:00,1,6,1001,1000000,0,1000000,server,sum,1000,na,10,3.0753,2.8628,3.1347,5.0939,2.8036,5.0939,0.7102,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373760+00:00,1,6,1001,1000000,0,1000000,es_default,sum,1000,es_cache_disabled,10,253.9566,251.6736,260.8797,262.4779,248.3235,262.4779,5.5086,4.2200,4.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373803+00:00,1,6,1001,1000000,0,1000000,es_large,sum,1000,es_cache_disabled,10,251.2481,250.6262,253.3069,253.4298,249.1767,253.4298,1.5923,4.1433,4.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373846+00:00,1,6,1001,1000000,0,1000000,server,all_in,1000,na,10,3.7624,3.6302,3.9991,4.6013,3.5564,4.6013,0.3169,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373887+00:00,1,6,1001,1000000,0,1000000,es_default,all_in,1000,es_cache_disabled,10,881.1168,877.1704,889.6379,900.1568,875.2763,900.1568,8.1998,25.2467,25.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:05:16.373930+00:00,1,6,1001,1000000,0,1000000,es_large,all_in,1000,es_cache_disabled,10,1721.0097,1720.9937,1732.5050,1734.0287,1712.7185,1734.0287,7.8417,52.7633,53.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch06.json
2026-05-27T22:08:58.803617+00:00,1,7,1001,1000000,0,1000000,server,p50,1000,na,10,3.2162,3.0389,3.3537,5.2051,2.7714,5.2051,0.7089,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.803827+00:00,1,7,1001,1000000,0,1000000,es_default,p50,1000,es_cache_disabled,10,835.9484,836.3927,867.5424,876.3722,797.6706,876.3722,25.7081,23.6967,26.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.803889+00:00,1,7,1001,1000000,0,1000000,es_large,p50,1000,es_cache_disabled,10,1647.2565,1638.6381,1658.7253,1773.9320,1611.8843,1773.9320,45.9859,50.0100,51.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.803941+00:00,1,7,1001,1000000,0,1000000,server,p90,1000,na,10,3.4065,3.1972,3.4742,5.3869,3.1133,5.3869,0.6973,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.803988+00:00,1,7,1001,1000000,0,1000000,es_default,p90,1000,es_cache_disabled,10,843.4973,839.1767,861.5193,880.8404,815.2718,880.8404,17.3843,23.9267,26.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804036+00:00,1,7,1001,1000000,0,1000000,es_large,p90,1000,es_cache_disabled,10,1724.8908,1726.8781,1734.6985,1739.2047,1700.9082,1739.2047,11.2308,52.9500,54.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804080+00:00,1,7,1001,1000000,0,1000000,server,p100,1000,na,10,3.4210,3.2188,3.4862,5.2273,3.1490,5.2273,0.6370,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804121+00:00,1,7,1001,1000000,0,1000000,es_default,p100,1000,es_cache_disabled,10,848.4941,849.1902,859.5963,867.5605,828.2850,867.5605,11.4858,24.2033,26.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804163+00:00,1,7,1001,1000000,0,1000000,es_large,p100,1000,es_cache_disabled,10,1647.7082,1647.8795,1664.6746,1687.6269,1616.0935,1687.6269,20.7025,50.4133,51.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804204+00:00,1,7,1001,1000000,0,1000000,server,all_quantile,1000,na,10,3.7719,3.5913,3.8644,5.6766,3.3798,5.6766,0.6755,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804243+00:00,1,7,1001,1000000,0,1000000,es_default,all_quantile,1000,es_cache_disabled,10,833.9308,829.5677,860.0589,868.7478,799.1955,868.7478,22.9009,23.6200,26.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804284+00:00,1,7,1001,1000000,0,1000000,es_large,all_quantile,1000,es_cache_disabled,10,1663.3746,1644.1428,1716.3526,1791.0042,1608.9112,1791.0042,59.1404,50.9267,51.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804326+00:00,1,7,1001,1000000,0,1000000,server,sum,1000,na,10,3.2303,2.9331,4.0542,5.0708,2.8523,5.0708,0.7243,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804371+00:00,1,7,1001,1000000,0,1000000,es_default,sum,1000,es_cache_disabled,10,272.6120,273.0641,278.7539,281.1736,265.6584,281.1736,5.1301,4.9167,5.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804413+00:00,1,7,1001,1000000,0,1000000,es_large,sum,1000,es_cache_disabled,10,274.2525,275.3759,279.5733,284.8227,264.2029,284.8227,6.1477,4.9700,5.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804453+00:00,1,7,1001,1000000,0,1000000,server,all_in,1000,na,10,3.7602,3.7410,3.8929,3.9226,3.6474,3.9226,0.0904,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804491+00:00,1,7,1001,1000000,0,1000000,es_default,all_in,1000,es_cache_disabled,10,947.5193,947.7069,979.6454,986.0179,908.1232,986.0179,26.4102,27.2900,24.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:08:58.804532+00:00,1,7,1001,1000000,0,1000000,es_large,all_in,1000,es_cache_disabled,10,1798.7108,1797.3108,1842.7616,1858.9996,1752.3657,1858.9996,39.3198,55.3633,56.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch07.json
2026-05-27T22:12:32.482832+00:00,1,8,1001,1000000,0,1000000,server,p50,1000,na,10,3.0875,2.8855,3.1952,4.9398,2.7214,4.9398,0.6560,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483005+00:00,1,8,1001,1000000,0,1000000,es_default,p50,1000,es_cache_disabled,10,771.7148,768.5799,781.2174,792.7601,763.0044,792.7601,9.5151,21.5267,21.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483077+00:00,1,8,1001,1000000,0,1000000,es_large,p50,1000,es_cache_disabled,10,1593.7110,1593.1835,1598.6701,1599.8151,1586.3219,1599.8151,4.0161,48.7367,49.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483152+00:00,1,8,1001,1000000,0,1000000,server,p90,1000,na,10,3.4144,3.2227,3.4937,5.1151,3.1639,5.1151,0.5997,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483206+00:00,1,8,1001,1000000,0,1000000,es_default,p90,1000,es_cache_disabled,10,770.6020,770.2284,775.9676,780.7606,764.1494,780.7606,5.8175,21.4000,21.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483259+00:00,1,8,1001,1000000,0,1000000,es_large,p90,1000,es_cache_disabled,10,1605.9510,1592.7825,1613.4433,1731.6621,1586.5284,1731.6621,44.4118,48.7467,49.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483310+00:00,1,8,1001,1000000,0,1000000,server,p100,1000,na,10,3.4264,3.1932,3.4850,5.4798,3.1479,5.4798,0.7225,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483359+00:00,1,8,1001,1000000,0,1000000,es_default,p100,1000,es_cache_disabled,10,770.1514,769.6504,775.7867,778.6464,764.3419,778.6464,5.2826,21.3933,21.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483408+00:00,1,8,1001,1000000,0,1000000,es_large,p100,1000,es_cache_disabled,10,1604.8884,1592.3157,1617.7150,1698.5000,1587.9857,1698.5000,33.4813,49.1267,49.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483459+00:00,1,8,1001,1000000,0,1000000,server,all_quantile,1000,na,10,3.9159,3.6254,4.0685,6.6132,3.5091,6.6132,0.9508,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483507+00:00,1,8,1001,1000000,0,1000000,es_default,all_quantile,1000,es_cache_disabled,10,768.6394,766.1387,775.4684,778.5525,764.2100,778.5525,5.1827,21.2633,21.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483558+00:00,1,8,1001,1000000,0,1000000,es_large,all_quantile,1000,es_cache_disabled,10,1593.6022,1592.9226,1599.1219,1600.7903,1589.3326,1600.7903,3.8014,48.7300,49.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483609+00:00,1,8,1001,1000000,0,1000000,server,sum,1000,na,10,3.1126,2.9020,3.1896,4.9310,2.8562,4.9310,0.6404,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483656+00:00,1,8,1001,1000000,0,1000000,es_default,sum,1000,es_cache_disabled,10,246.3131,245.6684,248.6686,251.3324,243.9901,251.3324,2.2417,4.0367,4.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483705+00:00,1,8,1001,1000000,0,1000000,es_large,sum,1000,es_cache_disabled,10,245.5443,245.2791,246.4084,247.3607,244.6420,247.3607,0.8719,4.0167,4.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483754+00:00,1,8,1001,1000000,0,1000000,server,all_in,1000,na,10,3.6982,3.6954,3.7716,3.9524,3.5692,3.9524,0.1071,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483801+00:00,1,8,1001,1000000,0,1000000,es_default,all_in,1000,es_cache_disabled,10,858.0567,857.6058,859.5871,859.5883,856.8963,859.5883,1.1115,24.1967,24.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:12:32.483850+00:00,1,8,1001,1000000,0,1000000,es_large,all_in,1000,es_cache_disabled,10,1685.6618,1685.2536,1691.3551,1697.5870,1677.6111,1697.5870,6.0558,51.7333,52.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch08.json
2026-05-27T22:16:29.609012+00:00,1,9,1001,1000000,0,1000000,server,p50,1000,na,10,3.4357,3.0900,4.2389,5.5047,2.9813,5.5047,0.7976,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609217+00:00,1,9,1001,1000000,0,1000000,es_default,p50,1000,es_cache_disabled,10,997.1873,998.6792,1019.9965,1028.1371,963.7486,1028.1371,20.4014,29.0933,28.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609297+00:00,1,9,1001,1000000,0,1000000,es_large,p50,1000,es_cache_disabled,10,1726.7641,1727.1206,1737.6173,1737.8638,1715.5681,1737.8638,8.4934,53.1500,53.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609362+00:00,1,9,1001,1000000,0,1000000,server,p90,1000,na,10,3.4214,3.1891,3.4921,5.5689,3.1129,5.5689,0.7559,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609420+00:00,1,9,1001,1000000,0,1000000,es_default,p90,1000,es_cache_disabled,10,994.2766,995.2880,1003.5073,1008.6590,982.7235,1008.6590,9.5128,29.0533,28.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609479+00:00,1,9,1001,1000000,0,1000000,es_large,p90,1000,es_cache_disabled,10,1838.3179,1874.3806,1896.0065,1904.9459,1734.0373,1904.9459,70.5252,56.8167,56.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609536+00:00,1,9,1001,1000000,0,1000000,server,p100,1000,na,10,3.4861,3.2762,3.7647,5.2514,3.1578,5.2514,0.6324,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609590+00:00,1,9,1001,1000000,0,1000000,es_default,p100,1000,es_cache_disabled,10,1022.9990,1022.8949,1037.6837,1041.0571,1003.1390,1041.0571,12.3180,30.0967,29.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609647+00:00,1,9,1001,1000000,0,1000000,es_large,p100,1000,es_cache_disabled,10,1806.2168,1761.4051,1908.4650,1935.6868,1734.0663,1935.6868,79.1855,55.2600,54.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609703+00:00,1,9,1001,1000000,0,1000000,server,all_quantile,1000,na,10,3.9538,3.6772,4.7095,5.9206,3.4941,5.9206,0.7555,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609757+00:00,1,9,1001,1000000,0,1000000,es_default,all_quantile,1000,es_cache_disabled,10,993.3134,994.0174,1002.6757,1010.4045,976.3968,1010.4045,10.6413,28.9867,28.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609818+00:00,1,9,1001,1000000,0,1000000,es_large,all_quantile,1000,es_cache_disabled,10,1728.9582,1728.4390,1737.4735,1739.1038,1717.2129,1739.1038,7.0786,53.1967,53.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609878+00:00,1,9,1001,1000000,0,1000000,server,sum,1000,na,10,3.0992,2.8931,3.2405,5.0185,2.7650,5.0185,0.6802,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609933+00:00,1,9,1001,1000000,0,1000000,es_default,sum,1000,es_cache_disabled,10,310.4334,309.3441,314.5877,316.2716,304.0854,316.2716,3.8930,6.2200,6.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.609990+00:00,1,9,1001,1000000,0,1000000,es_large,sum,1000,es_cache_disabled,10,310.4551,309.1655,315.8078,318.6192,305.3588,318.6192,4.0229,6.1900,6.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.610045+00:00,1,9,1001,1000000,0,1000000,server,all_in,1000,na,10,3.7200,3.7233,3.8018,3.9211,3.4932,3.9211,0.1086,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.610098+00:00,1,9,1001,1000000,0,1000000,es_default,all_in,1000,es_cache_disabled,10,1118.5608,1117.9777,1129.7470,1154.4976,1094.9159,1154.4976,16.0875,32.9233,32.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:16:29.610154+00:00,1,9,1001,1000000,0,1000000,es_large,all_in,1000,es_cache_disabled,10,1998.1020,2034.4329,2062.6475,2080.1524,1851.1163,2080.1524,80.9383,62.1567,61.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch09.json
2026-05-27T22:20:52.010060+00:00,1,10,1001,1000000,0,1000000,server,p50,1000,na,10,3.1425,2.9661,3.2359,5.0396,2.8131,5.0396,0.6714,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010230+00:00,1,10,1001,1000000,0,1000000,es_default,p50,1000,es_cache_disabled,10,1399.6659,1397.2586,1414.4473,1427.5263,1378.6380,1427.5263,13.5881,42.4867,42.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010304+00:00,1,10,1001,1000000,0,1000000,es_large,p50,1000,es_cache_disabled,10,1898.2425,1853.1946,1983.8469,1988.5277,1834.2889,1988.5277,72.5267,58.8367,57.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010363+00:00,1,10,1001,1000000,0,1000000,server,p90,1000,na,10,3.4459,3.2572,3.5318,5.1778,3.1758,5.1778,0.6110,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010415+00:00,1,10,1001,1000000,0,1000000,es_default,p90,1000,es_cache_disabled,10,1367.7921,1366.6438,1374.1460,1375.6724,1363.2750,1375.6724,4.2150,41.3933,41.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010469+00:00,1,10,1001,1000000,0,1000000,es_large,p90,1000,es_cache_disabled,10,1837.3546,1833.4408,1845.9143,1862.8074,1830.7715,1862.8074,9.8851,56.8900,57.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010521+00:00,1,10,1001,1000000,0,1000000,server,p100,1000,na,10,3.4479,3.2336,3.5258,5.5504,3.1109,5.5504,0.7409,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010569+00:00,1,10,1001,1000000,0,1000000,es_default,p100,1000,es_cache_disabled,10,1364.8205,1365.3200,1366.7456,1368.0354,1362.3598,1368.0354,1.9339,41.2833,41.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010621+00:00,1,10,1001,1000000,0,1000000,es_large,p100,1000,es_cache_disabled,10,1837.1349,1834.4158,1848.7751,1854.3792,1829.9693,1854.3792,8.1874,56.8833,57.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010671+00:00,1,10,1001,1000000,0,1000000,server,all_quantile,1000,na,10,3.8940,3.5707,4.6370,5.7768,3.4973,5.7768,0.7256,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010719+00:00,1,10,1001,1000000,0,1000000,es_default,all_quantile,1000,es_cache_disabled,10,1392.1423,1386.7376,1404.9345,1454.0213,1370.8181,1454.0213,23.6976,42.2500,42.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010770+00:00,1,10,1001,1000000,0,1000000,es_large,all_quantile,1000,es_cache_disabled,10,1917.9621,1917.4054,1973.0588,2139.8730,1834.2301,2139.8730,95.3591,58.7467,60.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010820+00:00,1,10,1001,1000000,0,1000000,server,sum,1000,na,10,3.1067,2.9096,3.1687,5.0947,2.7874,5.0947,0.7006,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010866+00:00,1,10,1001,1000000,0,1000000,es_default,sum,1000,es_cache_disabled,10,357.8277,357.2885,359.5405,359.7115,356.2300,359.7115,1.3031,8.0400,8.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010918+00:00,1,10,1001,1000000,0,1000000,es_large,sum,1000,es_cache_disabled,10,357.5549,357.4253,358.8296,358.8340,356.0422,358.8340,1.0170,8.0267,8.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.010968+00:00,1,10,1001,1000000,0,1000000,server,all_in,1000,na,10,3.7210,3.6422,3.8650,4.1405,3.5773,4.1405,0.1716,,,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.011016+00:00,1,10,1001,1000000,0,1000000,es_default,all_in,1000,es_cache_disabled,10,1555.6553,1554.7384,1559.2618,1559.4120,1552.3274,1559.4120,2.5897,47.4800,47.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
2026-05-27T22:20:52.011067+00:00,1,10,1001,1000000,0,1000000,es_large,all_in,1000,es_cache_disabled,10,2022.7866,2022.1112,2025.5024,2029.8344,2019.0131,2029.8344,3.1902,63.0367,63.0000,data/multi_run_epoch_query_breakdown_raw/run01_epoch10.json
