timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T20:17:48.603589+00:00,1,12,es,es,p50,10,1.0,38,63,74,125,33,267,0,2,72,3,0.9072,30094.043,FEASIBLE,4032.000000,8.4751,26.2984
2026-09-04T20:18:29.249530+00:00,1,13,static,static,request,10,1.0,40,97,62,108,30,285,0,0,8,0,0.9938,2875.787,OPTIMAL,3329.000000,44.5513,98.9719
2026-09-04T20:18:59.426428+00:00,1,13,sketch,sketch,p50,10,1.0,40,69,80,129,32,303,0,0,62,1,0.9095,30090.617,FEASIBLE,4040.000000,7.4543,27.3301
2026-09-04T20:19:30.669295+00:00,1,13,es,es,p50,10,1.0,40,69,82,132,35,302,0,0,64,1,0.9070,30093.134,FEASIBLE,4042.000000,7.4539,27.1869
2026-09-04T20:20:11.118196+00:00,1,14,static,static,request,10,1.0,30,98,50,104,28,313,0,0,8,0,0.9937,2230.914,OPTIMAL,2624.000000,37.0448,74.8360
2026-09-04T20:20:11.546890+00:00,1,14,sketch,sketch,p50,10,1.0,30,59,61,121,29,332,0,1,70,2,0.9098,330.538,OPTIMAL,4020.000000,7.4261,22.7515
2026-09-04T20:20:13.137846+00:00,1,14,es,es,p50,10,1.0,30,57,59,120,31,333,0,0,71,1,0.9075,555.476,OPTIMAL,4019.000000,7.6039,24.4281
2026-09-04T20:20:48.513264+00:00,1,15,static,static,request,10,1.0,39,113,53,98,27,340,0,0,10,1,0.9938,439.788,OPTIMAL,3221.000000,41.6465,92.9608
2026-09-04T20:21:07.614529+00:00,1,15,sketch,sketch,p50,10,1.0,39,77,76,126,31,363,0,1,65,2,0.9106,18959.267,OPTIMAL,4035.000000,6.6338,21.4113
2026-09-04T20:21:10.569770+00:00,1,15,es,es,p50,10,1.0,39,77,76,126,30,363,0,0,67,1,0.9087,1807.963,OPTIMAL,4036.000000,6.1467,20.6832
2026-09-04T20:21:46.169556+00:00,1,16,static,static,request,10,1.0,21,113,59,87,30,370,0,0,9,0,0.9937,1175.892,OPTIMAL,4019.000000,41.0063,82.0470
2026-09-04T20:21:47.469129+00:00,1,16,sketch,sketch,p50,10,1.0,21,62,65,115,36,399,0,1,68,0,0.9109,1197.577,OPTIMAL,4024.000000,7.4047,21.1369
2026-09-04T20:21:50.920072+00:00,1,16,es,es,p50,10,1.0,21,62,63,113,36,399,0,0,68,1,0.9089,2120.247,OPTIMAL,4023.000000,7.4523,21.1369
2026-09-04T20:22:27.898041+00:00,1,17,static,static,request,10,1.0,38,132,62,88,21,391,0,0,6,0,0.9937,2283.647,OPTIMAL,4022.000000,48.2489,79.3585
2026-09-04T20:22:30.230159+00:00,1,17,sketch,sketch,p50,10,1.0,38,75,72,127,20,419,0,0,59,1,0.9120,2231.453,OPTIMAL,4032.000000,6.0763,18.8235
2026-09-04T20:22:39.682073+00:00,1,17,es,es,p50,10,1.0,38,77,74,126,21,420,0,0,56,0,0.9102,8788.466,OPTIMAL,4034.000000,6.0229,18.6949
2026-09-04T20:23:15.136246+00:00,1,18,static,static,request,10,1.0,30,140,61,91,18,409,0,0,9,0,0.9936,984.204,OPTIMAL,4021.000000,43.9243,89.9488
2026-09-04T20:23:15.852389+00:00,1,18,sketch,sketch,p50,10,1.0,30,73,61,129,19,438,0,0,73,0,0.9115,579.830,OPTIMAL,4021.000000,8.7010,23.5318
2026-09-04T20:23:17.687899+00:00,1,18,es,es,p50,10,1.0,30,73,62,127,21,441,0,0,77,1,0.9100,790.062,OPTIMAL,4022.000000,8.4690,22.7752
2026-09-04T20:23:56.647468+00:00,1,19,static,static,request,10,1.0,45,164,55,91,21,430,0,0,5,0,0.9938,1577.125,OPTIMAL,3421.000000,39.8361,89.5187
2026-09-04T20:23:57.978871+00:00,1,19,sketch,sketch,p50,10,1.0,45,97,65,117,37,475,0,2,80,1,0.9102,1229.258,OPTIMAL,4023.000000,9.1157,23.5144
2026-09-04T20:24:02.952987+00:00,1,19,es,es,p50,10,1.0,45,96,67,119,35,476,0,1,77,1,0.9089,3901.095,OPTIMAL,4026.000000,8.5004,22.7481
