timestamp_utc,run,epoch,scenario,estimator,rule,gamma,lam,arrivals,pending_before,assigned,running,completed_this_epoch,completed_total,evicted_total,moves_this_epoch,constrained_tasks,overcommitted_nodes,mean_grant_ratio,solver_ms,solver_status,objective,est_cpu_err_mean,est_cpu_err_p90
2026-09-04T08:08:20.128794+00:00,0,7,window-avg,sketch,window,10,1.0,28,42,68,127,28,117,0,1,64,2,0.9308,647.451,OPTIMAL,4027.000000,9.6207,24.3990
2026-09-04T08:08:20.924260+00:00,0,7,p90,sketch,p90,10,1.0,28,44,66,122,25,118,0,1,49,1,0.9592,706.239,OPTIMAL,4025.000000,10.7414,15.0361
2026-09-04T08:08:21.472998+00:00,0,7,avg-epoch,sketch,avg,10,1.0,28,41,67,128,25,116,0,1,71,2,0.9182,454.216,OPTIMAL,4026.000000,8.4964,23.8652
2026-09-04T08:08:25.522128+00:00,0,8,static,static,request,0,0.0,27,57,23,110,27,141,0,0,11,0,0.9932,97.573,OPTIMAL,23.000000,39.5075,82.3569
2026-09-04T08:08:27.366429+00:00,0,8,reassign,static,request,10,1.0,27,58,63,112,28,142,0,0,11,0,0.9938,1830.578,OPTIMAL,3627.000000,38.8701,82.7475
2026-09-04T08:08:27.527379+00:00,0,8,dynamic,sketch,p50,0,0.0,27,40,28,125,30,148,0,0,79,1,0.9142,65.958,OPTIMAL,28.000000,10.0969,27.4234
2026-09-04T08:08:28.278249+00:00,0,8,dynamic+reassign,sketch,p50,10,1.0,27,41,69,124,31,149,0,2,77,1,0.9144,658.508,OPTIMAL,4027.000000,10.0151,27.4234
2026-09-04T08:08:29.066568+00:00,0,8,p50-1.2xalloc,sketch,p50bump,10,1.0,27,42,64,118,27,149,0,4,18,5,0.9838,696.100,OPTIMAL,4020.000000,3.6567,17.2392
2026-09-04T08:08:29.842773+00:00,0,8,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,27,46,67,117,30,149,0,3,11,2,0.9890,686.134,OPTIMAL,4024.000000,5.5017,17.2392
2026-09-04T08:08:30.538781+00:00,0,8,window-avg,sketch,window,10,1.0,27,41,68,124,31,148,0,1,72,0,0.9294,603.528,OPTIMAL,4027.000000,9.1670,23.1102
2026-09-04T08:08:31.351277+00:00,0,8,p90,sketch,p90,10,1.0,27,45,67,120,29,147,0,1,52,0,0.9575,729.009,OPTIMAL,4026.000000,10.9942,18.7211
2026-09-04T08:08:31.856051+00:00,0,8,avg-epoch,sketch,avg,10,1.0,27,41,68,124,32,148,0,1,80,0,0.9145,415.487,OPTIMAL,4027.000000,10.4270,26.1649
2026-09-04T08:08:35.991332+00:00,0,9,static,static,request,0,0.0,33,67,30,112,28,169,0,0,4,0,0.9940,299.542,OPTIMAL,30.000000,49.5796,91.9780
2026-09-04T08:08:36.860108+00:00,0,9,reassign,static,request,10,1.0,33,64,64,114,27,169,0,0,4,0,0.9944,855.289,OPTIMAL,3529.000000,49.8154,92.8540
2026-09-04T08:08:37.144791+00:00,0,9,dynamic,sketch,p50,0,0.0,33,45,29,130,24,172,0,0,72,3,0.9109,178.517,OPTIMAL,29.000000,8.1206,23.1446
2026-09-04T08:08:38.285949+00:00,0,9,dynamic+reassign,sketch,p50,10,1.0,33,45,71,131,24,173,0,2,72,2,0.9131,1036.560,OPTIMAL,4029.000000,8.0347,23.1446
2026-09-04T08:08:41.566084+00:00,0,9,p50-1.2xalloc,sketch,p50bump,10,1.0,33,51,73,122,29,178,0,0,10,3,0.9856,3196.063,OPTIMAL,4033.000000,1.0332,1.3268
2026-09-04T08:08:44.421753+00:00,0,9,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,33,52,73,121,29,178,0,4,3,1,0.9902,2771.100,OPTIMAL,4029.000000,5.6875,3.8186
2026-09-04T08:08:45.610687+00:00,0,9,window-avg,sketch,window,10,1.0,33,46,69,130,23,171,0,1,65,1,0.9292,1095.535,OPTIMAL,4028.000000,9.4753,23.2730
2026-09-04T08:08:46.588542+00:00,0,9,p90,sketch,p90,10,1.0,33,51,70,125,25,172,0,0,42,1,0.9573,891.134,OPTIMAL,4030.000000,10.7935,14.1445
2026-09-04T08:08:47.307222+00:00,0,9,avg-epoch,sketch,avg,10,1.0,33,46,71,130,25,173,0,0,74,1,0.9134,628.730,OPTIMAL,4031.000000,8.4194,23.3620
2026-09-04T08:08:51.227542+00:00,0,10,static,static,request,0,0.0,29,66,20,106,26,195,0,0,10,0,0.9937,105.515,OPTIMAL,20.000000,46.4280,81.9640
2026-09-04T08:08:51.623369+00:00,0,10,reassign,static,request,10,1.0,29,64,54,108,28,197,0,0,14,1,0.9940,382.204,OPTIMAL,3222.000000,46.3169,81.0555
2026-09-04T08:08:51.876445+00:00,0,10,dynamic,sketch,p50,0,0.0,29,45,24,124,30,202,0,0,74,1,0.9094,146.945,OPTIMAL,24.000000,9.4568,27.1436
2026-09-04T08:08:53.800556+00:00,0,10,dynamic+reassign,sketch,p50,10,1.0,29,43,62,125,28,201,0,1,72,0,0.9119,1816.303,OPTIMAL,4021.000000,9.1807,25.2829
2026-09-04T08:08:54.351373+00:00,0,10,p50-1.2xalloc,sketch,p50bump,10,1.0,29,47,61,116,27,205,0,5,27,4,0.9851,457.282,OPTIMAL,4016.000000,3.0476,8.2298
2026-09-04T08:08:54.801892+00:00,0,10,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,29,48,60,114,27,205,0,2,10,2,0.9903,360.546,OPTIMAL,4018.000000,5.3534,4.7594
2026-09-04T08:08:55.339127+00:00,0,10,window-avg,sketch,window,10,1.0,29,46,63,124,29,200,0,0,65,0,0.9284,443.587,OPTIMAL,4023.000000,10.2231,24.1041
2026-09-04T08:08:55.987549+00:00,0,10,p90,sketch,p90,10,1.0,29,50,63,116,32,204,0,0,50,0,0.9564,562.497,OPTIMAL,4023.000000,11.8744,15.3884
2026-09-04T08:08:56.775575+00:00,0,10,avg-epoch,sketch,avg,10,1.0,29,44,64,125,29,202,0,0,76,0,0.9120,694.504,OPTIMAL,4024.000000,9.5045,26.0285
2026-09-04T08:09:01.227473+00:00,0,11,static,static,request,0,0.0,36,82,30,109,27,222,0,0,3,0,0.9942,661.921,OPTIMAL,30.000000,44.7104,85.5554
2026-09-04T08:09:04.047328+00:00,0,11,reassign,static,request,10,1.0,36,78,67,110,29,226,0,0,4,0,0.9945,2806.817,OPTIMAL,3631.000000,43.9559,81.0543
2026-09-04T08:09:04.484047+00:00,0,11,dynamic,sketch,p50,0,0.0,36,57,32,127,29,231,0,0,67,1,0.9086,341.055,OPTIMAL,32.000000,7.5273,24.1430
2026-09-04T08:09:05.857058+00:00,0,11,dynamic+reassign,sketch,p50,10,1.0,36,57,72,128,29,230,0,1,69,1,0.9107,1278.766,OPTIMAL,4031.000000,8.0595,24.1430
2026-09-04T08:09:09.703482+00:00,0,11,p50-1.2xalloc,sketch,p50bump,10,1.0,36,62,74,118,32,237,0,3,5,2,0.9857,3761.678,OPTIMAL,4031.000000,2.0149,1.5815
2026-09-04T08:09:13.217152+00:00,0,11,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,36,64,75,121,28,233,0,3,7,3,0.9903,3425.029,OPTIMAL,4032.000000,4.1703,3.4111
2026-09-04T08:09:14.975734+00:00,0,11,window-avg,sketch,window,10,1.0,36,59,73,124,33,233,0,1,62,1,0.9272,1670.001,OPTIMAL,4032.000000,8.2151,22.3547
2026-09-04T08:09:17.550516+00:00,0,11,p90,sketch,p90,10,1.0,36,63,73,120,29,233,0,0,40,0,0.9564,2491.289,OPTIMAL,4033.000000,10.8178,14.9432
2026-09-04T08:09:18.345280+00:00,0,11,avg-epoch,sketch,avg,10,1.0,36,56,73,127,31,233,0,1,70,1,0.9107,699.668,OPTIMAL,4032.000000,8.4607,24.8884
2026-09-04T08:09:23.204745+00:00,0,12,static,static,request,0,0.0,38,90,27,106,30,252,0,0,9,0,0.9937,861.887,OPTIMAL,27.000000,39.9802,76.8651
2026-09-04T08:09:25.135037+00:00,0,12,reassign,static,request,10,1.0,38,85,64,109,29,255,0,0,12,1,0.9939,1916.938,OPTIMAL,3628.000000,40.3036,77.2745
2026-09-04T08:09:28.001161+00:00,0,12,dynamic,sketch,p50,0,0.0,38,63,31,126,32,263,0,0,75,1,0.9068,2771.990,OPTIMAL,31.000000,9.2192,24.7987
2026-09-04T08:09:30.342638+00:00,0,12,dynamic+reassign,sketch,p50,10,1.0,38,63,73,127,34,264,0,1,77,2,0.9084,2260.942,OPTIMAL,4032.000000,9.1672,24.7987
2026-09-04T08:09:33.371718+00:00,0,12,p50-1.2xalloc,sketch,p50bump,10,1.0,38,66,74,120,32,269,0,5,20,3,0.9861,2947.020,OPTIMAL,4029.000000,3.6509,12.4108
2026-09-04T08:09:38.615518+00:00,0,12,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,38,67,72,118,35,268,0,3,36,6,0.9889,5158.982,OPTIMAL,4029.000000,6.7247,25.1863
2026-09-04T08:09:51.328337+00:00,0,12,window-avg,sketch,window,10,1.0,38,64,71,124,31,264,0,0,72,2,0.9259,12620.913,OPTIMAL,4031.000000,9.0650,24.5426
2026-09-04T08:09:58.455266+00:00,0,12,p90,sketch,p90,10,1.0,38,68,72,118,34,267,0,0,47,0,0.9560,7039.461,OPTIMAL,4032.000000,11.9145,16.5159
2026-09-04T08:10:12.028328+00:00,0,12,avg-epoch,sketch,avg,10,1.0,38,61,72,126,33,266,0,0,78,1,0.9085,13485.522,OPTIMAL,4032.000000,9.5356,24.5682
2026-09-04T08:10:16.316006+00:00,0,13,static,static,request,0,0.0,40,103,32,107,31,283,0,0,12,1,0.9934,399.059,OPTIMAL,32.000000,43.4539,87.9516
2026-09-04T08:10:19.112689+00:00,0,13,reassign,static,request,10,1.0,40,97,65,109,29,284,0,0,16,1,0.9936,2783.487,OPTIMAL,3629.000000,43.8958,92.7949
2026-09-04T08:10:20.852485+00:00,0,13,dynamic,sketch,p50,0,0.0,40,72,43,132,37,300,0,0,71,1,0.9071,1653.800,OPTIMAL,43.000000,6.9056,22.1282
2026-09-04T08:10:51.026807+00:00,0,13,dynamic+reassign,sketch,p50,10,1.0,40,70,80,131,36,300,0,1,71,2,0.9091,30088.818,FEASIBLE,4039.000000,6.3577,22.1282
2026-09-04T08:11:21.210863+00:00,0,13,p50-1.2xalloc,sketch,p50bump,10,1.0,40,72,76,124,32,301,0,6,29,5,0.9859,30094.442,FEASIBLE,4030.000000,3.0989,11.6459
2026-09-04T08:11:22.528690+00:00,0,13,avg-p50p75-1.2xalloc,sketch,avgp50p75bump,10,1.0,40,75,75,124,29,297,0,4,13,1,0.9888,1226.930,OPTIMAL,4031.000000,6.2954,17.2093
2026-09-04T08:11:24.623764+00:00,0,13,window-avg,sketch,window,10,1.0,40,73,81,130,35,299,0,0,61,1,0.9256,2011.533,OPTIMAL,4041.000000,8.5205,21.9038
2026-09-04T08:11:35.327292+00:00,0,13,p90,sketch,p90,10,1.0,40,76,77,125,30,297,0,1,41,1,0.9562,10620.503,OPTIMAL,4036.000000,11.3621,14.5216
2026-09-04T08:11:39.753351+00:00,0,13,avg-epoch,sketch,avg,10,1.0,40,69,79,131,34,300,0,1,69,1,0.9088,4339.493,OPTIMAL,4038.000000,7.4399,22.2278
2026-09-04T08:11:43.959776+00:00,0,14,static,static,request,0,0.0,30,101,25,104,28,311,0,0,17,1,0.9929,279.670,OPTIMAL,25.000000,39.0580,77.0758
2026-09-04T08:11:44.718069+00:00,0,14,reassign,static,request,10,1.0,30,98,51,103,29,313,0,0,15,0,0.9933,745.029,OPTIMAL,2823.000000,41.4763,81.8856
2026-09-04T08:11:44.962655+00:00,0,14,dynamic,sketch,p50,0,0.0,30,59,24,124,32,332,0,0,71,2,0.9076,134.722,OPTIMAL,24.000000,6.6569,20.1369
